date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2024-10-07;false;false;true;false;true;true;true;true;1728286500000000;03:30 - 03:45;false;true;true;1728290100000000;1728299100000000;true;60.0;210.0;07:00 - 07:15;04:30 - 04:45;false;false;-4.3;-5.0;0.8;0.9;-4.4;0.8;0.8;0.1;-2.5;-4.4;0.8;Strong Uptrend;Strong Uptrend;false;false;0.8
2024-10-08;false;true;false;true;false;true;true;true;1728381000000000;05:45 - 06:00;true;true;true;1728384000000000;1728388800000000;true;50.0;130.0;08:00 - 08:15;06:30 - 06:45;false;false;1.4;1.4;1.0;1.0;1.5;1.0;1.0;0.4;1.3;0.4;1.5;Weak Downtrend;Strong Downtrend;false;false;1.3
2024-10-09;false;false;true;false;true;true;true;true;1728461100000000;04:00 - 04:15;false;true;true;1728467700000000;1728470100000000;true;110.0;150.0;06:30 - 06:45;05:45 - 06:00;false;false;-0.7;-0.7;0.3;0.3;-0.8;0.3;1.0;0.2;-0.4;-0.8;0.6;Medium Uptrend;Strong Downtrend;false;false;1.2
2024-10-10;false;true;true;true;true;true;false;false;1728545400000000;03:30 - 03:45;false;false;false;1728548700000000;1728552300000000;false;55.0;115.0;05:15 - 05:30;04:15 - 04:30;false;false;-4.2;-5.6;-0.2;-0.3;-4.3;2.8;0.6;0.1;2.1;-4.3;2.8;Strong Uptrend;Strong Downtrend;false;false;0.9
2024-10-11;false;true;true;true;true;true;false;false;1728632400000000;03:30 - 03:45;false;false;false;1728632700000000;1728633300000000;false;5.0;15.0;03:45 - 04:00;03:45 - 04:00;false;false;-0.8;-0.9;-0.2;-0.2;-0.9;3.7;0.1;0.0;3.6;-0.9;3.7;Strong Uptrend;Strong Downtrend;true;false;1.0
2024-10-14;false;true;false;true;false;true;true;true;1728891000000000;03:30 - 03:45;true;true;true;1728891300000000;1728905400000000;false;5.0;240.0;07:30 - 07:45;03:30 - 03:45;false;false;8.2;8.2;1.4;1.4;8.3;1.4;0.9;0.2;5.7;0.7;8.3;Strong Uptrend;Strong Uptrend;false;false;0.6
2024-10-15;true;false;true;false;true;true;true;true;1728983100000000;05:00 - 05:15;false;true;true;1728984600000000;1728993300000000;true;25.0;170.0;07:45 - 08:00;05:30 - 05:45;false;false;-1.0;-1.1;0.6;0.6;-1.1;0.6;0.0;0.6;-0.1;-1.1;0.9;Strong Downtrend;Strong Uptrend;false;false;1.9
2024-10-16;false;true;false;true;false;true;true;true;1729066500000000;04:15 - 04:30;true;true;true;1729066800000000;1729079100000000;false;5.0;210.0;07:45 - 08:00;04:15 - 04:30;false;false;7.2;9.6;1.2;1.3;7.3;1.2;1.0;0.6;5.3;0.2;7.3;Contraction;Contraction;true;true;0.6
2024-10-17;true;true;true;true;true;true;false;false;1729152000000000;04:00 - 04:15;true;false;false;1729152900000000;1729155600000000;true;15.0;60.0;05:00 - 05:15;04:15 - 04:30;false;;2.2;2.6;0.6;0.7;2.3;-1.4;0.3;0.7;-0.4;-1.4;2.3;Strong Downtrend;Contraction;true;false;1.4
2024-10-18;true;false;true;false;true;true;true;true;1729237500000000;03:45 - 04:00;false;true;true;1729238700000000;1729254000000000;true;20.0;275.0;08:15 - 08:30;04:00 - 04:15;false;false;-1.5;-1.5;0.3;0.3;-1.6;0.3;0.6;0.9;-1.4;-1.6;0.9;Strong Uptrend;Medium Uptrend;false;false;1.4
