date;range_high;range_low;range_high_body;range_low_body;range_open;range_close;greenbox;range_size;session_high;session_low;session_body_high;session_body_low;session_close;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;up_confirmation;down_confirmation;breakout_time;breakout_window;upday;range_holds;close_outside_range;pre_conf_min;pre_conf_max;after_conf_min;after_conf_max;max_retracement_value;max_expansion_value;max_retracement_time;max_expansion_time;retrace_into_range;expansion_window;retracement_window;day_open;ny_true_open;took_out_day_open;took_out_ny_true_open;expansion_level;retracement_level;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_size_prev;range_multiplier
2023-10-02;1.05918;1.05712;1.05894;1.05724;1.05894;1.05724;false;0.00206;1.05781;1.05273;1.05757;1.053;1.05347;false;true;false;true;true;true;true;;1696234500000000;1696234500000000;04:00 - 04:30;false;true;true;1.05708;1.05781;1.05273;1.05681;1.05681;1.05273;1696235400000000;1696248600000000;false;08:00 - 08:30;04:30 - 05:00;1.05641;1.05696;false;false;-2.1;-0.2;-2.2;-0.2;0.8;0.0;-1.8;-2.2;0.3;Strong Uptrend;Strong Downtrend;true;true;0.00095;2.2
2023-10-03;1.04844;1.04689;1.04831;1.04711;1.04728;1.04825;true;0.00155;1.04935;1.04675;1.04925;1.04688;1.04759;true;true;true;true;true;false;false;1696320000000000;1696334700000000;1696320000000000;04:00 - 04:30;true;false;false;;;1.04675;1.04935;1.04855;1.04935;1696320300000000;1696321200000000;false;04:00 - 04:30;04:00 - 04:30;1.04799;1.04683;false;false;1.5;1.1;1.6;-0.0;0.3;0.9;0.5;-0.0;1.6;Weak Uptrend;Strong Downtrend;false;true;0.00184;0.8
2023-10-04;1.04853;1.04513;1.04844;1.04559;1.04604;1.04844;true;0.0034;1.05232;1.04789;1.05154;1.04814;1.05136;true;false;true;false;true;true;true;1696407000000000;;1696407000000000;04:00 - 04:30;true;true;true;1.04789;1.04855;1.04804;1.05232;1.04804;1.05232;1696408500000000;1696421700000000;true;08:00 - 08:30;04:30 - 05:00;1.04686;1.04592;false;true;2.1;0.9;2.2;0.9;0.3;1.0;1.9;0.9;2.2;Expansion;Contraction;true;false;0.00076;4.5
2023-10-05;1.05144;1.05015;1.05129;1.05037;1.05071;1.05087;true;0.00129;1.05297;1.05027;1.05262;1.0502799999999999;1.05168;true;false;true;false;true;true;true;1696493700000000;;1696493700000000;04:00 - 04:30;true;true;true;1.05064;1.05203;1.05027;1.05297;1.05027;1.05297;1696495800000000;1696507500000000;true;08:00 - 08:30;04:30 - 05:00;1.05068;1.05251;true;false;2.1;0.1;2.2;0.1;0.5;0.6;1.2;0.1;2.2;Expansion;Contraction;true;true;0.00072;1.8
2023-10-06;1.05511;1.0534;1.05496;1.05346;1.05346;1.05496;true;0.00171;1.05685;1.05421;1.0566;1.05438;1.05536;true;false;true;false;true;true;true;1696579500000000;;1696579500000000;04:00 - 04:30;true;true;true;1.0547;1.05521;1.05421;1.05685;1.05421;1.05685;1696581300000000;1696593600000000;true;08:00 - 08:30;04:30 - 05:00;1.05463;1.05424;false;false;2.0;0.5;2.1;0.5;0.1;1.0;1.2;0.5;2.1;Expansion;Strong Uptrend;false;true;0.00058;2.9
2023-10-09;1.05396;1.05193;1.05393;1.0521;1.0537;1.0523;false;0.00203;1.05451;1.05202;1.0544;1.0523;1.053;true;false;true;false;true;true;true;1696841700000000;;1696841700000000;04:30 - 05:00;true;true;false;1.05202;1.05397;1.05232;1.05451;1.05389;1.05451;1696842600000000;1696843200000000;true;05:00 - 05:30;05:00 - 05:30;1.05661;1.05522;false;false;1.2;1.0;1.3;0.2;0.9;0.2;0.6;0.1;1.3;Strong Downtrend;Strong Uptrend;true;false;0.00078;2.6
2023-10-10;1.05725;1.05543;1.05717;1.05578;1.05614;1.05717;true;0.00182;1.06111;1.05698;1.06109;1.05717;1.05791;true;false;true;false;true;true;true;1696925100000000;;1696925100000000;04:00 - 04:30;true;true;true;1.05698;1.05742;1.05718;1.06111;1.05725;1.06111;1696925400000000;1696929900000000;false;05:00 - 05:30;04:00 - 04:30;1.05786;1.05695;false;false;3.1;1.0;3.2;1.0;0.4;1.0;1.4;0.9;3.2;Medium Downtrend;Strong Uptrend;false;true;0.00128;1.4
2023-10-11;1.06283;1.05953;1.06217;1.05997;1.06104;1.05997;false;0.0033;1.06148;1.05932;1.06136;1.05962;1.06025;false;true;false;false;false;false;true;;;;;false;true;false;;;;;;;;;false;;;1.06043;1.06047;false;false;;;;;0.4;0.1;0.2;-0.1;0.5;Expansion;Medium Uptrend;true;false;0.00068;4.9
2023-10-12;1.06362;1.06199;1.06357;1.06199;1.06357;1.06199;false;0.00163;1.06273;1.06131;1.06266;1.06152;1.06248;false;true;false;true;true;true;true;;1697103600000000;1697103600000000;05:30 - 06:00;false;true;false;1.06193;1.06273;1.06131;1.06268;1.06268;1.06131;1697106000000000;1697108700000000;true;07:00 - 07:30;06:00 - 06:30;1.06235;1.06287;false;false;-0.4;0.4;-0.5;0.4;0.9;0.0;0.3;-0.5;0.4;Expansion;Contraction;false;false;0.00063;2.6
2023-10-13;1.05578;1.05313;1.05575;1.05337;1.05363;1.05519;true;0.00265;1.05585;1.05139;1.05558;1.05168;1.05339;true;true;false;true;true;true;false;;1697190300000000;1697190300000000;05:30 - 06:00;false;true;false;1.05344;1.05585;1.05139;1.05364;1.05309;1.05139;1697192100000000;1697195400000000;false;07:00 - 07:30;06:00 - 06:30;1.05356;1.05455;true;false;-0.6;-0.1;-0.7;0.1;0.1;0.7;0.0;-0.7;1.0;Expansion;Strong Downtrend;true;true;0.00056;4.7
2023-10-16;1.05358;1.05235;1.05351;1.05252;1.05347;1.05342;false;0.00123;1.05429;1.05234;1.05413;1.05241;1.05319;true;true;true;false;true;true;false;1697445600000000;;1697445600000000;04:30 - 05:00;true;true;false;1.05234;1.0536699999999999;1.0526;1.05429;1.0534;1.05429;1697445900000000;1697446500000000;true;04:30 - 05:00;04:30 - 05:00;1.0522;1.05235;false;false;1.5;0.9;1.6;0.3;1.0;0.9;0.7;-0.0;1.6;Medium Uptrend;Contraction;true;true;0.00081;1.5
2023-10-17;1.05547;1.05341;1.05536;1.0537;1.0537;1.05486;true;0.00206;1.05792;1.05328;1.05784;1.05335;1.05691;true;true;true;true;true;false;false;1697536800000000;1697531700000000;1697531700000000;04:30 - 05:00;false;false;false;1.05381;1.05488;1.05328;1.05792;;;;;false;;;1.05543;1.05499;true;true;;;-0.1;2.1;0.1;0.7;1.6;-0.1;2.1;Medium Downtrend;Strong Uptrend;false;true;0.00072;2.9
2023-10-18;1.05832;1.05704;1.0582;1.05708;1.05788;1.05788;false;0.00128;1.05867;1.05521;1.05851;1.05536;1.0567199999999999;true;true;true;true;true;false;false;1697619000000000;1697622600000000;1697619000000000;04:30 - 05:00;true;false;false;1.05732;1.0584;1.05521;1.05867;1.0581;1.05867;1697619600000000;1697620200000000;true;05:00 - 05:30;05:00 - 05:30;1.05727;1.05755;true;true;1.2;0.9;1.3;-1.4;0.7;0.7;-0.2;-1.4;1.3;Medium Uptrend;Contraction;false;false;0.001;1.3
2023-10-19;1.05481;1.05356;1.05461;1.05373;1.05402;1.05375;false;0.00125;1.05688;1.05293;1.05667;1.0530599999999999;1.05659;true;true;true;true;true;false;false;1697710200000000;1697703000000000;1697703000000000;04:00 - 04:30;false;false;false;1.05327;1.05436;1.05293;1.05688;1.05415;1.05293;1697703600000000;1697704800000000;true;04:30 - 05:00;04:00 - 04:30;1.05379;1.05338;false;false;-0.5;0.4;-0.6;2.6;0.3;0.1;2.4;-0.6;2.6;Weak Uptrend;Strong Downtrend;true;false;0.00072;1.7
2023-10-20;1.05769;1.05683;1.05741;1.05704;1.05741;1.05707;false;0.00086;1.05989;1.05649;1.05989;1.0568899999999999;1.05718;true;true;true;false;true;true;false;1697789700000000;;1697789700000000;04:00 - 04:30;true;true;false;1.05683;1.05762;1.05649;1.05989;1.05776;1.05989;1697790000000000;1697802300000000;false;07:30 - 08:00;04:00 - 04:30;1.05865;1.05761;false;true;3.5;1.1;3.6;-0.3;0.7;0.3;0.5;-0.3;3.6;Medium Downtrend;Medium Uptrend;false;true;0.00114;0.8
2023-10-23;1.05976;1.05765;1.05976;1.05774;1.05825;1.05976;true;0.00211;1.06183;1.05903;1.06145;1.05931;1.0614;true;false;true;false;true;true;true;1698048000000000;;1698048000000000;04:00 - 04:30;true;true;true;;;1.05903;1.06183;1.05903;1.06183;1698055200000000;1698063900000000;true;08:00 - 08:30;06:00 - 06:30;1.05894;1.05751;false;false;1.9;0.7;2.0;0.7;0.3;1.0;1.8;0.7;2.0;Expansion;Contraction;false;true;0.00087;2.4
2023-10-24;1.06945;1.06569;1.06895;1.06593;1.06853;1.06629;false;0.00376;1.06631;1.06217;1.06629;1.06222;1.06249;false;true;false;true;true;true;true;;1698134400000000;1698134400000000;04:00 - 04:30;false;true;true;;;1.06217;1.06575;1.06575;1.06217;1698134700000000;1698144900000000;true;06:30 - 07:00;04:00 - 04:30;1.0669899999999999;1.06827;false;false;-0.9;0.0;-1.0;0.0;0.7;0.1;-0.9;-1.0;0.1;Expansion;Strong Uptrend;true;true;0.0006;6.3
2023-10-25;1.05926;1.05783;1.05924;1.05819;1.05924;1.05873;false;0.00143;1.05969;1.05658;1.05962;1.0567199999999999;1.0571;true;true;true;true;true;false;false;1698221100000000;1698225600000000;1698221100000000;04:00 - 04:30;true;false;false;1.05859;1.05944;1.05658;1.05969;1.05899;1.05969;1698221400000000;1698221400000000;true;04:00 - 04:30;04:00 - 04:30;1.05949;1.06021;false;false;1.3;0.9;1.4;-0.8;1.0;0.7;-0.5;-0.8;1.4;Medium Downtrend;Medium Downtrend;false;false;0.0006;2.4
2023-10-26;1.05495;1.05381;1.05482;1.05385;1.05385;1.05482;true;0.00114;1.05525;1.05304;1.05513;1.05319;1.05363;true;true;true;true;true;false;false;1698307200000000;1698317400000000;1698307200000000;04:00 - 04:30;true;false;false;;;1.05304;1.05525;1.05473;1.05525;1698307800000000;1698308100000000;true;04:00 - 04:30;04:00 - 04:30;1.05663;1.05468;false;false;1.2;0.9;1.3;-0.6;0.1;0.9;-0.1;-0.6;1.3;Strong Downtrend;Medium Downtrend;false;true;0.00067;1.7
2023-10-27;1.05629;1.05519;1.0562799999999999;1.05546;1.0556;1.05584;true;0.0011;1.0567;1.05352;1.05663;1.0537;1.05431;true;true;true;true;true;false;false;1698397200000000;1698404400000000;1698397200000000;05:00 - 05:30;true;false;false;1.05537;1.05624;1.05352;1.0567;1.05601;1.0567;1698398100000000;1698401700000000;true;06:00 - 06:30;05:00 - 05:30;1.05639;1.05644;false;false;1.3;0.8;1.4;-1.5;0.4;0.6;-0.8;-1.5;1.4;Weak Downtrend;Medium Uptrend;false;false;0.00084;1.3
2023-10-30;1.05674;1.05528;1.05652;1.0553;1.05652;1.05565;false;0.00146;1.05963;1.05471;1.05946;1.0548;1.05874;true;true;true;true;true;false;false;1698656400000000;1698652800000000;1698652800000000;04:00 - 04:30;false;false;false;;;1.05471;1.05963;1.05521;1.05471;1698653100000000;1698653100000000;false;04:00 - 04:30;04:00 - 04:30;1.05619;1.05603;false;false;-0.3;-0.1;-0.4;2.9;0.8;0.2;2.3;-0.4;2.9;Expansion;Strong Downtrend;true;true;0.00089;1.6
2023-10-31;1.06259;1.06035;1.06214;1.06041;1.06086;1.06213;true;0.00224;1.06749;1.06152;1.06681;1.06161;1.06562;true;false;true;false;true;true;true;1698739800000000;;1698739800000000;04:00 - 04:30;true;true;true;1.06152;1.0624;1.0623799999999999;1.06749;1.0623799999999999;1.06749;1698740100000000;1698746100000000;true;05:30 - 06:00;04:00 - 04:30;1.06138;1.05944;false;false;3.1;1.0;3.2;1.0;0.3;0.8;2.4;0.6;3.2;Expansion;Contraction;false;true;0.00057;3.9
2023-11-01;1.05775;1.05588;1.0576;1.05603;1.0574;1.05646;false;0.00187;1.0568;1.05408;1.05675;1.0542;1.05452;false;true;false;true;true;true;true;;1698826500000000;1698826500000000;04:00 - 04:30;false;true;true;1.05604;1.0568;1.05408;1.05627;1.05627;1.05408;1698829200000000;1698837300000000;true;07:00 - 07:30;05:00 - 05:30;1.0578;1.05705;false;false;-0.9;0.2;-1.0;0.2;0.8;0.3;-0.8;-1.0;0.4;Weak Downtrend;Strong Downtrend;false;true;0.00077;2.4
2023-11-02;1.06103;1.05963;1.0609;1.0597699999999999;1.05999;1.06033;true;0.0014;1.06535;1.05911;1.06506;1.05925;1.06465;true;true;true;true;true;false;false;1698916800000000;1698912000000000;1698912000000000;04:00 - 04:30;false;false;false;;;1.05911;1.06535;1.05989;1.05911;1698912300000000;1698912300000000;true;04:00 - 04:30;04:00 - 04:30;1.05866;1.05998;false;true;-0.3;0.1;-0.4;4.0;0.2;0.5;3.5;-0.4;4.0;Medium Uptrend;Strong Uptrend;true;true;0.00152;0.9
2023-11-03;1.06337;1.0625;1.0633;1.06271;1.06311;1.06291;false;0.00087;1.06591;1.06197;1.06553;1.0622;1.06515;true;true;true;true;true;false;false;1699002900000000;1698998400000000;1698998400000000;04:00 - 04:30;false;false;false;;;1.06197;1.06591;1.06322;1.06197;1698999300000000;1699000800000000;true;04:30 - 05:00;04:00 - 04:30;1.06157;1.0625499999999999;false;true;-0.6;0.8;-0.7;3.9;0.7;0.4;3.0;-0.7;3.9;Strong Uptrend;Strong Downtrend;true;true;0.00068;1.3
2023-11-06;1.07563;1.07315;1.0752599999999999;1.0733;1.0733;1.07502;true;0.00248;1.07562;1.07355;1.07547;1.07382;1.07408;false;false;false;false;false;false;false;;;;;false;true;false;;;;;;;;;false;;;1.07313;1.07357;false;false;;;;;0.0;0.7;0.3;0.1;0.9;Medium Uptrend;Contraction;false;false;0.00089;2.8
2023-11-07;1.07063;1.06949;1.07061;1.06968;1.06968;1.07037;true;0.00114;1.07039;1.0665499999999999;1.07037;1.06656;1.0677699999999999;false;true;false;true;true;true;true;;1699347900000000;1699347900000000;04:00 - 04:30;false;true;true;1.06972;1.07039;1.0665499999999999;1.06976;1.06976;1.0665499999999999;1699353000000000;1699357200000000;true;06:30 - 07:00;05:30 - 06:00;1.07182;1.07066;false;false;-2.5;0.2;-2.6;0.2;0.1;0.7;-1.6;-2.6;0.7;Strong Downtrend;Strong Downtrend;false;true;0.00056;2.0
2023-11-08;1.06828;1.06712;1.06802;1.06724;1.06802;1.06724;false;0.00116;1.06778;1.06592;1.06771;1.06606;1.06648;false;true;false;true;true;true;true;;1699434000000000;1699434000000000;04:00 - 04:30;false;true;true;;;1.06592;1.06778;1.06738;1.06592;1699434300000000;1699439700000000;true;05:30 - 06:00;04:00 - 04:30;1.06956;1.0692;false;false;-1.0;0.2;-1.1;0.5;0.7;0.1;-0.6;-1.1;0.5;Strong Downtrend;Strong Uptrend;false;true;0.0004;2.9
2023-11-09;1.07097;1.06934;1.07089;1.06955;1.07052;1.07016;false;0.00163;1.07046;1.068;1.07034;1.06809;1.06955;false;true;false;true;true;true;true;;1699524600000000;1699524600000000;05:00 - 05:30;false;true;false;1.06941;1.07046;1.068;1.0697699999999999;1.06956;1.068;1699525500000000;1699528800000000;true;06:00 - 06:30;05:00 - 05:30;1.07111;1.0709;false;true;-0.8;0.1;-0.9;0.2;0.7;0.5;0.1;-0.9;0.6;Weak Downtrend;Strong Uptrend;false;false;0.00094;1.7
2023-11-10;1.06783;1.06629;1.06779;1.0663;1.0663;1.06711;true;0.00154;1.06889;1.06643;1.06874;1.0667;1.06849;true;false;true;false;true;true;true;1699609500000000;;1699609500000000;04:30 - 05:00;true;true;true;1.06643;1.06775;1.06693;1.06889;1.06693;1.06889;1699611600000000;1699614600000000;true;06:00 - 06:30;05:00 - 05:30;1.06671;1.06712;false;true;1.6;0.5;1.7;0.5;0.1;0.6;1.5;0.1;1.7;Weak Uptrend;Strong Downtrend;true;true;0.00046;3.3
2023-11-13;1.06949;1.0685499999999999;1.0693;1.06879;1.06926;1.06915;false;0.00094;1.07014;1.06666;1.07;1.06669;1.06684;true;true;true;true;true;false;false;1699867200000000;1699876200000000;1699867200000000;04:00 - 04:30;true;false;false;1.06854;1.06922;1.06666;1.07014;1.06951;1.07014;1699867500000000;1699868100000000;false;04:30 - 05:00;04:00 - 04:30;1.06907;1.06842;true;false;1.6;1.1;1.7;-2.0;0.8;0.7;-1.8;-2.0;1.7;Expansion;Strong Uptrend;false;true;0.00046;2.0
2023-11-14;1.07098;1.06962;1.07077;1.06981;1.07061;1.06981;false;0.00136;1.07306;1.06959;1.07286;1.06981;1.07232;true;true;true;false;true;true;false;1699953600000000;;1699953600000000;04:00 - 04:30;true;true;true;1.06959;1.07097;1.07057;1.07306;1.07057;1.07306;1699954500000000;1699957500000000;true;05:00 - 05:30;04:30 - 05:00;1.07012;1.06963;false;true;2.5;0.7;2.6;0.7;0.8;0.2;2.0;-0.0;2.6;Expansion;Strong Uptrend;false;true;0.0003;4.5
2023-11-15;1.08794;1.08667;1.08774;1.08691;1.08727;1.08704;false;0.00127;1.0873599999999999;1.08437;1.0871;1.08456;1.08687;false;true;false;true;true;true;true;;1700038800000000;1700038800000000;04:00 - 04:30;false;true;false;;;1.08437;1.0873599999999999;1.08648;1.08437;1700039400000000;1700041500000000;false;04:30 - 05:00;04:00 - 04:30;1.08776;1.08776;true;true;-1.8;-0.2;-1.9;0.5;0.4;0.2;0.1;-1.9;0.5;Weak Downtrend;Strong Uptrend;false;false;0.00115;1.1
2023-11-16;1.08549;1.08383;1.08549;1.08408;1.08408;1.08549;true;0.00166;1.08609;1.0839;1.08577;1.08424;1.0848;true;false;true;false;true;true;true;1700125200000000;;1700125200000000;04:00 - 04:30;true;true;false;;;1.0839;1.08609;1.08529;1.08609;1700125800000000;1700126100000000;true;04:00 - 04:30;04:00 - 04:30;1.08542;1.08371;false;false;1.3;0.9;1.4;0.1;0.2;1.0;0.6;0.1;1.4;Weak Downtrend;Medium Uptrend;true;false;0.00072;2.3
2023-11-17;1.08495;1.08246;1.08482;1.0827499999999999;1.08384;1.08482;true;0.00249;1.08769;1.08451;1.08761;1.0847499999999999;1.08715;true;false;true;false;true;true;true;1700211900000000;;1700211900000000;04:00 - 04:30;true;true;true;1.08451;1.08501;1.08476;1.08769;1.08476;1.08769;1700212800000000;1700226600000000;true;08:00 - 08:30;04:00 - 04:30;1.0853;1.08504;false;false;2.1;1.0;2.2;1.0;0.6;1.0;1.9;0.9;2.2;Medium Downtrend;Strong Downtrend;true;false;0.00068;3.7
2023-11-20;1.09296;1.09151;1.09276;1.09161;1.09161;1.09193;true;0.00145;1.09402;1.09185;1.09398;1.09193;1.093;true;false;true;false;true;true;true;1700471700000000;;1700471700000000;04:00 - 04:30;true;true;true;1.09185;1.09299;1.09206;1.09402;1.09309;1.09402;1700472000000000;1700472600000000;false;04:30 - 05:00;04:00 - 04:30;1.09054;1.0922;false;true;1.7;1.1;1.8;0.4;0.1;0.3;1.1;0.3;1.8;Strong Uptrend;Strong Uptrend;false;false;0.0011;1.3
2023-11-21;1.09637;1.09436;1.09623;1.09456;1.09538;1.09459;false;0.00201;1.09598;1.09389;1.09595;1.09392;1.09584;false;true;false;true;true;true;true;;1700560800000000;1700560800000000;05:00 - 05:30;false;true;false;1.09425;1.09507;1.09389;1.09598;1.09538;1.09389;1700563200000000;1700567700000000;true;06:30 - 07:00;05:30 - 06:00;1.09446;1.09587;true;true;-0.2;0.5;-0.3;0.8;0.5;0.1;0.7;-0.3;0.8;Weak Uptrend;Medium Uptrend;true;true;0.00048;4.2
2023-11-22;1.09199;1.08826;1.09183;1.08854;1.09146;1.08854;false;0.00373;1.09177;1.08851;1.09154;1.08854;1.09153;false;false;false;false;false;false;false;;;;;false;true;false;;;;;;;;;false;;;1.09171;1.09137;true;false;;;;;0.8;0.0;0.8;0.0;0.9;Expansion;Strong Downtrend;true;false;0.00046;8.1
2023-11-23;1.09306;1.08952;1.09234;1.09077;1.09137;1.09175;true;0.00354;1.0924099999999999;1.08967;1.09231;1.08991;1.09019;false;false;false;false;false;false;false;;;;;false;true;false;;;;;;;;;false;;;1.08879;1.09026;false;true;;;;;0.5;0.6;0.1;0.0;0.8;Strong Uptrend;Medium Uptrend;true;true;0.00038;9.3
2023-11-24;1.09193;1.09051;1.09187;1.09053;1.09079;1.09187;true;0.00142;1.09281;1.09015;1.09252;1.09028;1.09093;true;true;true;true;true;false;false;1700828100000000;1700819100000000;1700819100000000;04:30 - 05:00;false;false;false;1.0904;1.09208;1.09015;1.09281;1.09068;1.09015;1700819400000000;1700819700000000;true;04:30 - 05:00;04:30 - 05:00;1.09038;1.09035;false;false;-0.2;0.1;-0.3;1.6;0.1;0.9;0.2;-0.3;1.6;Medium Uptrend;Contraction;true;false;0.00044;3.2
2023-11-27;1.09521;1.09392;1.0948499999999999;1.09405;1.09476;1.0943;false;0.00129;1.09565;1.09408;1.09556;1.09412;1.09536;true;false;true;false;true;true;true;1701081600000000;;1701081600000000;05:30 - 06:00;true;true;true;1.09408;1.09523;1.09449;1.09565;1.09525;1.09565;1701081900000000;1701081900000000;false;05:30 - 06:00;05:30 - 06:00;1.09395;1.09473;true;false;1.3;1.1;1.4;0.5;0.7;0.3;1.2;0.2;1.4;Medium Uptrend;Contraction;false;false;0.00092;1.4
2023-11-28;1.09501;1.09358;1.0948499999999999;1.09359;1.09359;1.09475;true;0.00143;1.09643;1.09452;1.09599;1.09471;1.09599;true;false;true;false;true;true;true;1701162000000000;;1701162000000000;04:00 - 04:30;true;true;true;;;1.09452;1.09643;1.09452;1.09643;1701176400000000;1701177900000000;true;08:00 - 08:30;08:00 - 08:30;1.09591;1.09523;false;false;1.9;0.7;2.0;0.7;0.1;0.9;1.7;0.7;2.0;Strong Downtrend;Strong Uptrend;false;false;0.00054;2.6
