date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2024-09-17;true;true;false;true;false;true;true;true;1726585200000000;11:00 - 11:15;true;true;false;1726585500000000;1726586400000000;false;5.0;20.0;11:15 - 11:30;11:00 - 11:15;false;false;1.6;1.8;1.2;1.4;1.7;0.5;0.3;0.9;0.7;0.5;1.7;Strong Uptrend;Strong Uptrend;true;true;5.8
2024-09-18;false;true;true;true;true;true;false;false;1726675200000000;12:00 - 12:15;false;false;false;1726675500000000;1726675500000000;true;5.0;5.0;12:00 - 12:15;12:00 - 12:15;false;false;-0.0;-0.2;0.3;0.3;-0.1;3.2;0.9;0.5;1.1;-0.2;3.2;Strong Downtrend;Strong Uptrend;false;true;3.7
2024-09-19;true;true;false;true;false;true;true;true;1726756200000000;10:30 - 10:45;true;true;false;1726758600000000;1726767900000000;true;40.0;195.0;13:45 - 14:00;11:00 - 11:15;;;1.5;1.8;0.3;0.2;1.6;0.3;0.8;0.9;0.8;0.3;1.6;Strong Uptrend;Contraction;false;false;3.6
2024-09-20;true;true;true;true;true;true;false;false;1726842600000000;10:30 - 10:45;true;false;false;1726842900000000;1726842900000000;true;5.0;5.0;10:30 - 10:45;10:30 - 10:45;true;false;1.3;1.3;1.0;1.1;1.4;-0.3;0.5;1.0;0.3;-0.3;1.4;Strong Downtrend;Strong Uptrend;false;true;1.9
2024-09-23;true;false;false;false;false;false;false;false;;;false;true;false;;;false;;;;;false;false;;;;;;;0.3;0.7;0.3;0.0;1.0;Expansion;Medium Uptrend;false;false;2.9
2024-09-24;false;true;true;true;false;true;true;false;1727199300000000;13:30 - 13:45;true;true;true;1727201700000000;1727207700000000;true;40.0;140.0;15:45 - 16:00;14:15 - 14:30;false;;1.6;1.6;0.8;0.8;1.7;0.8;0.7;0.1;1.5;-0.1;1.7;Expansion;Medium Uptrend;true;true;3.5
2024-09-25;true;true;true;true;true;true;false;false;1727274900000000;10:30 - 10:45;true;false;false;1727275500000000;1727276700000000;true;10.0;30.0;11:00 - 11:15;10:45 - 11:00;false;false;1.2;1.3;0.7;0.6;1.3;-0.5;0.4;0.9;-0.1;-0.5;1.3;Expansion;Strong Downtrend;true;false;2.9
2024-09-26;true;true;false;true;false;true;true;true;1727364600000000;11:30 - 11:45;true;true;false;1727366400000000;1727370300000000;true;30.0;95.0;13:00 - 13:15;12:00 - 12:15;false;false;1.5;1.9;0.9;1.2;1.6;0.5;0.3;0.6;0.5;0.2;1.6;Strong Uptrend;Strong Uptrend;true;false;6.5
2024-09-27;true;true;false;true;false;true;true;true;1727447400000000;10:30 - 10:45;true;true;false;1727447700000000;1727447700000000;true;5.0;5.0;10:30 - 10:45;10:30 - 10:45;false;false;1.1;1.2;1.0;1.0;1.2;0.2;0.3;1.0;0.3;0.2;1.2;Weak Uptrend;Strong Uptrend;true;true;3.9
2024-09-30;false;false;true;false;true;true;true;true;1727712000000000;12:00 - 12:15;false;true;true;1727712900000000;1727721000000000;true;15.0;150.0;14:30 - 14:45;12:15 - 12:30;false;false;-1.0;-1.3;0.3;0.3;-1.1;0.3;0.7;0.5;-0.3;-1.1;0.8;Strong Downtrend;Strong Downtrend;false;true;1.4
2024-10-01;false;false;true;false;true;true;true;true;1727794800000000;11:00 - 11:15;false;true;true;1727797200000000;1727803200000000;true;40.0;140.0;13:15 - 13:30;11:30 - 11:45;false;false;-1.4;-1.9;0.3;0.2;-1.5;0.3;0.9;0.2;-0.7;-1.5;0.4;Strong Downtrend;Strong Uptrend;false;true;5.0
2024-10-02;true;true;true;true;true;true;false;false;1727882400000000;11:15 - 11:30;true;false;false;1727882700000000;1727885100000000;true;5.0;45.0;12:00 - 12:15;11:15 - 11:30;false;false;1.6;1.6;1.0;1.0;1.7;-0.4;0.4;0.7;-0.3;-0.4;1.7;Medium Downtrend;Strong Uptrend;false;true;3.3
2024-10-03;false;true;true;true;false;true;true;false;1727983800000000;15:30 - 15:45;true;true;true;1727984400000000;1727985300000000;true;10.0;25.0;15:45 - 16:00;15:30 - 15:45;true;false;1.2;1.6;1.0;1.3;1.3;1.0;0.6;0.4;1.2;-0.0;1.3;Medium Downtrend;Strong Uptrend;false;true;1.4
2024-10-04;false;true;false;true;false;true;true;true;1728058800000000;12:15 - 12:30;true;true;true;1728063300000000;1728071700000000;true;75.0;215.0;15:45 - 16:00;13:30 - 13:45;;;1.5;1.7;1.0;1.1;1.6;1.0;0.7;0.2;1.5;0.1;1.6;Expansion;Strong Uptrend;true;true;2.4
2024-10-07;true;false;true;false;true;true;true;true;1728326700000000;14:45 - 15:00;false;true;false;1728327000000000;1728327000000000;true;5.0;5.0;14:45 - 15:00;14:45 - 15:00;false;false;-0.1;-0.1;0.0;-0.1;-0.2;0.3;0.1;0.8;0.2;-0.2;0.9;Expansion;Strong Uptrend;false;true;5.5
2024-10-08;false;false;true;false;true;true;true;true;1728401100000000;11:15 - 11:30;false;true;true;1728406500000000;1728414900000000;true;90.0;230.0;15:15 - 15:30;12:45 - 13:00;false;true;-0.6;-0.7;0.2;0.2;-0.7;0.2;0.2;0.0;-0.2;-0.7;0.5;Medium Uptrend;Weak Downtrend;true;true;1.8
