date;range_high;range_low;range_high_body;range_low_body;range_open;range_close;greenbox;range_size;session_high;session_low;session_body_high;session_body_low;session_close;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;up_confirmation;down_confirmation;breakout_time;breakout_window;upday;range_holds;close_outside_range;pre_conf_min;pre_conf_max;after_conf_min;after_conf_max;max_retracement_value;max_expansion_value;max_retracement_time;max_expansion_time;retrace_into_range;expansion_window;retracement_window;day_open;ny_true_open;took_out_day_open;took_out_ny_true_open;expansion_level;retracement_level;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_size_prev;range_multiplier
2023-09-18;1.23929;1.2373;1.23921;1.23762;1.23921;1.23784;false;0.00199;1.24047;1.2374;1.24025;1.2375;1.23818;true;false;true;false;true;true;true;1695050700000000;;1695050700000000;11:00 - 11:30;true;true;false;1.23776;1.23912;1.2374;1.24047;1.23924;1.24047;1695051000000000;1695052200000000;true;11:30 - 12:00;11:30 - 12:00;1.23971;1.23876;false;false;1.5;1.0;1.6;0.1;1.0;0.3;0.5;0.1;1.6;Weak Downtrend;Medium Downtrend;false;false;0.00168;1.2
2023-09-19;1.24065;1.23876;1.24041;1.23896;1.23994;1.23901;false;0.00189;1.24045;1.2382;1.24035;1.23837;1.23954;false;true;false;true;true;true;true;;1695136800000000;1695136800000000;11:00 - 11:30;false;true;false;1.2389;1.24045;1.2382;1.23964;1.23889;1.2382;1695137100000000;1695137100000000;true;11:00 - 11:30;11:00 - 11:30;1.23828;1.2377799999999999;false;false;-0.2;0.0;-0.3;0.4;0.6;0.1;0.4;-0.3;0.8;Medium Uptrend;Expansion;false;false;0.00194;1.0
2023-09-20;1.24093;1.23822;1.24048;1.23847;1.23847;1.24026;true;0.00271;1.24214;1.23383;1.24196;1.23396;1.23396;true;true;true;true;true;false;false;1695227100000000;1695232800000000;1695227100000000;12:00 - 12:30;true;false;false;1.23849;1.24103;1.23383;1.24214;1.24128;1.24214;1695227400000000;1695228000000000;false;12:30 - 13:00;12:30 - 13:00;1.23931;1.23859;false;false;1.4;1.2;1.5;-1.6;0.1;0.8;-1.5;-1.6;1.5;Strong Uptrend;Strong Downtrend;true;true;0.00302;0.9
2023-09-21;1.22939;1.22572;1.22881;1.22619;1.22793;1.22875;true;0.00367;1.2307299999999999;1.22815;1.23054;1.2283;1.2292399999999999;true;false;true;false;true;true;true;1695306900000000;;1695306900000000;10:30 - 11:00;true;true;false;1.22845;1.22916;1.22815;1.2307299999999999;1.22815;1.2307299999999999;1695307800000000;1695317400000000;true;13:30 - 14:00;10:30 - 11:00;1.23269;1.2322;false;false;1.3;0.7;1.4;0.7;0.7;0.9;1.0;0.7;1.4;Strong Downtrend;Weak Downtrend;false;true;0.00358;1.0
2023-09-22;1.22848;1.22523;1.2284;1.2254099999999999;1.22588;1.22767;true;0.00325;1.22831;1.22304;1.22817;1.22322;1.22387;false;true;false;true;true;true;true;;1695401700000000;1695401700000000;12:30 - 13:00;false;true;true;1.22502;1.22831;1.22304;1.22591;1.22591;1.22304;1695402900000000;1695408000000000;true;14:30 - 15:00;13:00 - 13:30;1.22928;1.22786;false;true;-0.6;0.2;-0.7;0.2;0.2;0.7;-0.5;-0.7;0.9;Contraction;Medium Downtrend;false;true;0.00347;0.9
2023-09-25;1.22187;1.21947;1.2215;1.21998;1.22113;1.21998;false;0.0024;1.22221;1.21936;1.22216;1.21968;1.22113;true;true;true;false;true;true;false;1695662100000000;;1695662100000000;13:00 - 13:30;true;true;false;1.21936;1.2219;1.22053;1.22221;1.22119;1.22221;1695663900000000;1695666000000000;true;14:00 - 14:30;13:30 - 14:00;1.22406;1.22387;false;false;1.1;0.8;1.2;0.5;0.7;0.3;0.7;-0.0;1.2;Strong Downtrend;Expansion;false;true;0.00114;2.1
2023-09-26;1.2192;1.21716;1.2187999999999999;1.21749;1.21856;1.21756;false;0.00204;1.21824;1.21539;1.21769;1.21551;1.21556;false;true;false;true;true;true;true;;1695739800000000;1695739800000000;10:30 - 11:00;false;true;true;1.2171399999999999;1.21824;1.21539;1.2176;1.2176;1.21539;1695748200000000;1695753300000000;true;14:30 - 15:00;13:00 - 13:30;1.22128;1.21974;false;false;-0.8;0.2;-0.9;0.2;0.6;0.1;-0.8;-0.9;0.5;Weak Uptrend;Strong Downtrend;true;true;0.00123;1.7
2023-09-27;1.215;1.21302;1.21459;1.21327;1.21439;1.21459;true;0.00198;1.21533;1.21102;1.21478;1.21129;1.21388;true;true;false;true;true;true;false;;1695826500000000;1695826500000000;10:30 - 11:00;false;true;false;1.21299;1.21479;1.21102;1.21533;1.21501;1.21102;1695828600000000;1695836100000000;true;13:30 - 14:00;11:30 - 12:00;1.21457;1.21414;false;true;-1.0;1.0;-1.1;1.1;0.6;0.7;0.4;-1.1;1.1;Weak Downtrend;Expansion;true;false;0.0013;1.5
2023-09-28;1.22056;1.21823;1.22044;1.21838;1.21949;1.21981;true;0.00233;1.2224599999999999;1.2186299999999999;1.22228;1.21888;1.21994;true;false;true;false;true;true;true;1695914400000000;;1695914400000000;11:00 - 11:30;true;true;false;1.2186299999999999;1.22042;1.21875;1.2224599999999999;1.22015;1.2224599999999999;1695914700000000;1695916200000000;true;11:30 - 12:00;11:00 - 11:30;1.21353;1.2137;false;false;1.8;0.9;1.9;0.3;0.6;0.7;0.8;0.2;1.9;Strong Uptrend;Expansion;true;true;0.00365;0.6
2023-09-29;1.22424;1.218;1.22407;1.21806;1.22407;1.21835;false;0.00624;1.22188;1.2183;1.22165;1.21835;1.21995;false;false;false;false;false;false;false;;;;;false;true;false;;;;;;;;;false;;;1.22041;1.22188;false;false;;;;;0.9;0.0;0.3;0.0;0.6;Medium Downtrend;Strong Uptrend;false;false;0.00183;3.4
2023-10-02;1.2149;1.21221;1.21446;1.21227;1.21411;1.2137499999999999;false;0.00269;1.2146;1.20917;1.21439;1.20926;1.20926;false;true;false;true;true;true;true;;1696257900000000;1696257900000000;10:30 - 11:00;false;true;true;1.21221;1.2142;1.20917;1.2146;1.2146;1.20917;1696260600000000;1696276500000000;true;15:30 - 16:00;11:30 - 12:00;1.21926;1.21901;false;false;-1.1;0.8;-1.2;0.8;0.7;0.5;-1.1;-1.2;0.8;Strong Downtrend;Weak Uptrend;false;true;0.00303;0.9
2023-10-03;1.21017;1.2053099999999999;1.20996;1.20585;1.20793;1.20774;false;0.00486;1.20963;1.20613;1.2093;1.20636;1.20781;false;false;false;false;false;false;false;;;;;false;true;false;;;;;;;;;false;;;1.20901;1.20771;true;true;;;;;0.5;0.5;0.5;0.1;0.8;Expansion;Weak Downtrend;true;false;0.00255;1.9
