date;range_high;range_low;range_high_body;range_low_body;range_open;range_close;greenbox;range_size;session_high;session_low;session_body_high;session_body_low;session_close;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;up_confirmation;down_confirmation;breakout_time;breakout_window;upday;range_holds;close_outside_range;pre_conf_min;pre_conf_max;after_conf_min;after_conf_max;max_retracement_value;max_expansion_value;max_retracement_time;max_expansion_time;retrace_into_range;expansion_window;retracement_window;day_open;ny_true_open;took_out_day_open;took_out_ny_true_open;expansion_level;retracement_level;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_size_prev;range_multiplier
2023-09-18;1.23975;1.23916;1.23971;1.2392;1.2392;1.23971;true;0.00059;1.24041;1.23861;1.24027;1.2387299999999999;1.23937;true;true;true;true;true;false;false;1694995200000000;1695000600000000;1694995200000000;09:00 - 09:30;true;false;false;;;1.23861;1.24041;1.2394;1.24041;1694996400000000;1694999100000000;true;10:00 - 10:30;09:00 - 09:30;1.23971;1.23876;false;false;2.1;0.5;2.2;-0.9;0.1;1.0;0.4;-0.9;2.2;;Weak Downtrend;true;true;0.00193;0.3
2023-09-19;1.2384;1.2382;1.23833;1.23821;1.23833;1.23828;false;0.0002;1.23912;1.23718;1.23893;1.23741;1.23741;true;true;true;true;true;false;false;1695081600000000;1695084000000000;1695081600000000;09:00 - 09:30;true;false;false;;;1.23718;1.23912;1.2387;1.23912;1695082200000000;1695082800000000;false;09:00 - 09:30;09:00 - 09:30;1.23828;1.2377799999999999;false;false;4.6;2.5;4.7;-5.1;0.7;0.5;-3.9;-5.1;4.7;Contraction;Strong Uptrend;false;true;0.00091;0.2
2023-09-20;1.23935;1.23924;1.23931;1.23925;1.2393;1.23931;true;0.00011;1.23948;1.23821;1.23935;1.2383;1.2391;true;true;false;true;true;true;false;;1695168300000000;1695168300000000;09:00 - 09:30;false;true;true;1.2391;1.23943;1.23821;1.23948;1.23948;1.23821;1695170100000000;1695181500000000;true;12:30 - 13:00;09:30 - 10:00;1.23931;1.23859;false;false;-9.3;2.1;-9.4;2.1;0.5;0.6;-1.3;-9.4;2.1;Strong Downtrend;Strong Uptrend;true;false;0.00206;0.1
2023-09-21;1.2332;1.23237;1.2332;1.23269;1.2332;1.23269;false;0.00083;1.23288;1.23041;1.2328;1.23056;1.23197;false;true;false;true;true;true;true;;1695255600000000;1695255600000000;09:00 - 09:30;false;true;true;1.23243;1.23288;1.23041;1.2325;1.2325;1.23041;1695261900000000;1695264000000000;true;11:30 - 12:00;11:00 - 11:30;1.23269;1.2322;false;false;-2.3;0.1;-2.4;0.1;1.0;0.3;-0.5;-2.4;0.6;Strong Downtrend;Strong Downtrend;true;true;0.00227;0.4
2023-09-22;1.22938;1.22894;1.22928;1.22895;1.22895;1.22928;true;0.00044;1.22938;1.22727;1.22928;1.22739;1.22844;false;true;false;true;true;true;true;;1695341100000000;1695341100000000;09:00 - 09:30;false;true;true;1.22886;1.22938;1.22727;1.22893;1.22893;1.22727;1695343800000000;1695347400000000;false;10:30 - 11:00;09:30 - 10:00;1.22928;1.22786;false;false;-3.7;-0.1;-3.8;-0.1;0.0;0.7;-1.2;-3.8;1.0;Strong Uptrend;Contraction;true;false;0.00214;0.2
2023-09-25;1.22454;1.22401;1.22444;1.22404;1.22422;1.22406;false;0.00053;1.22495;1.22365;1.22485;1.22373;1.22408;true;true;true;true;true;false;false;1695603000000000;1695606000000000;1695603000000000;09:30 - 10:00;true;false;false;1.22404;1.22458;1.22365;1.22495;1.22461;1.22495;1695603300000000;1695603300000000;false;09:30 - 10:00;09:30 - 10:00;1.22406;1.22387;false;false;1.7;1.2;1.8;-0.6;0.4;0.1;0.2;-0.6;1.8;Strong Downtrend;Strong Downtrend;false;false;0.00203;0.3
2023-09-26;1.2214;1.22116;1.22136;1.22122;1.22132;1.22128;false;0.00024;1.22151;1.21934;1.2214099999999999;1.21946;1.21974;true;true;true;true;true;false;false;1695686700000000;1695687300000000;1695686700000000;09:00 - 09:30;true;false;false;1.22119;1.22144;1.21934;1.2214099999999999;1.22123;1.2214099999999999;1695687000000000;1695687000000000;true;09:00 - 09:30;09:00 - 09:30;1.22128;1.21974;false;false;1.0;0.3;1.1;-7.5;0.7;0.5;-5.9;-7.5;1.5;Contraction;Medium Uptrend;false;true;0.0012;0.2
2023-09-27;1.21522;1.21447;1.21501;1.21457;1.21494;1.21457;false;0.00075;1.21574;1.21353;1.21547;1.21387;1.21445;true;true;true;true;true;false;false;1695778200000000;1695775500000000;1695775500000000;09:30 - 10:00;false;false;true;1.2144;1.21528;1.21353;1.21574;1.21574;1.21353;1695779700000000;1695792000000000;true;14:00 - 14:30;10:30 - 11:00;1.21457;1.21414;false;false;-1.2;1.6;-1.3;1.6;0.6;0.1;-0.1;-1.3;1.6;Strong Downtrend;Weak Downtrend;false;true;0.0016;0.5
2023-09-28;1.21376;1.21323;1.2137499999999999;1.21342;1.21342;1.21353;true;0.00053;1.21457;1.21301;1.21454;1.21302;1.21446;true;true;true;true;true;false;false;1695859500000000;1695869400000000;1695859500000000;09:00 - 09:30;true;false;true;1.21352;1.2139199999999999;1.21301;1.21457;1.21301;1.21457;1695874200000000;1695878400000000;true;14:00 - 14:30;13:00 - 13:30;1.21353;1.2137;false;true;2.5;-0.4;2.6;-0.4;0.4;0.6;2.4;-0.4;2.6;Medium Downtrend;Strong Uptrend;true;true;0.00233;0.2
2023-09-29;1.22059;1.22036;1.22051;1.22038;1.22047;1.22041;false;0.00023;1.22283;1.21959;1.22274;1.21981;1.22214;true;true;true;true;true;false;false;1695949800000000;1695945900000000;1695945900000000;09:00 - 09:30;false;false;false;1.22038;1.22064;1.21959;1.22283;1.22049;1.21959;1695947700000000;1695948600000000;true;09:30 - 10:00;09:30 - 10:00;1.22041;1.22188;false;false;-3.3;0.5;-3.4;10.7;0.4;0.2;7.7;-3.4;10.7;Medium Uptrend;Medium Downtrend;false;true;0.00297;0.1
2023-10-02;1.21929;1.21876;1.21926;1.21889;1.21899;1.21926;true;0.00053;1.21963;1.21853;1.2195;1.2186299999999999;1.2186299999999999;true;true;true;true;true;false;false;1696205400000000;1696221000000000;1696205400000000;09:00 - 09:30;true;false;false;1.21887;1.21936;1.21853;1.21963;1.21921;1.21963;1696205700000000;1696206300000000;true;09:00 - 09:30;09:00 - 09:30;1.21926;1.21901;false;false;1.6;0.9;1.7;-0.4;0.5;1.0;-0.2;-0.4;1.7;Strong Downtrend;Strong Downtrend;false;true;0.00179;0.3
2023-10-03;1.20927;1.20855;1.20924;1.20855;1.20855;1.20901;true;0.00072;1.20905;1.20607;1.20901;1.20629;1.20637;false;true;false;true;true;true;true;;1696291500000000;1696291500000000;09:00 - 09:30;false;true;true;1.20869;1.20905;1.20607;1.20887;1.20887;1.20607;1696294200000000;1696308900000000;true;13:30 - 14:00;09:30 - 10:00;1.20901;1.20771;false;false;-3.4;0.4;-3.5;0.4;0.0;0.6;-3.1;-3.5;0.6;Strong Downtrend;Medium Uptrend;false;true;0.00244;0.3
2023-10-04;1.20796;1.20742;1.20788;1.20743;1.20743;1.20773;true;0.00054;1.20842;1.206;1.2083599999999999;1.20617;1.20796;true;true;true;true;true;false;false;1696378500000000;1696381500000000;1696378500000000;09:00 - 09:30;true;false;false;1.20744;1.20785;1.206;1.20842;1.20772;1.20842;1696379100000000;1696380600000000;true;09:30 - 10:00;09:00 - 09:30;1.20773;1.20623;false;false;1.8;0.6;1.9;-2.6;0.1;0.6;1.0;-2.6;1.9;Medium Downtrend;Strong Uptrend;false;true;0.00256;0.2
2023-10-05;1.21402;1.21359;1.21388;1.21367;1.21388;1.21367;false;0.00043;1.21631;1.21307;1.21624;1.21319;1.21608;true;true;true;true;true;false;false;1696466400000000;1696464000000000;1696464000000000;09:00 - 09:30;false;false;false;;;1.21307;1.21631;1.2135799999999999;1.21307;1696464900000000;1696465500000000;false;09:00 - 09:30;09:00 - 09:30;1.21367;1.21592;false;false;-1.2;-0.1;-1.3;6.3;0.6;0.1;5.7;-1.3;6.3;Strong Downtrend;Medium Uptrend;true;true;0.00207;0.2
