date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2024-08-12;false;true;true;true;true;true;false;false;1723421700000000;09:15 - 09:30;true;false;false;1723422000000000;1723422000000000;true;5.0;5.0;09:15 - 09:30;09:15 - 09:30;;;1.1;1.1;-0.1;-0.1;1.2;-2.0;0.8;0.0;-0.4;-2.0;1.4;Strong Downtrend;Weak Uptrend;true;true;0.2
2024-08-13;true;true;true;true;true;true;false;false;1723507500000000;09:00 - 09:15;true;false;false;1723508400000000;1723510200000000;true;15.0;45.0;09:45 - 10:00;09:15 - 09:30;false;false;2.4;2.6;0.1;0.0;2.5;-1.7;0.1;0.3;0.1;-1.7;2.5;Contraction;Weak Downtrend;true;true;0.5
2024-08-14;true;true;false;true;false;true;true;true;1723595400000000;09:30 - 09:45;true;true;true;1723601100000000;1723607100000000;true;95.0;195.0;12:45 - 13:00;11:00 - 11:15;;;3.8;4.1;0.2;0.3;3.9;0.2;0.2;1.0;2.2;0.2;3.9;Strong Uptrend;Expansion;false;true;0.2
2024-08-15;false;true;true;true;true;true;false;false;1723681500000000;09:15 - 09:30;true;false;false;1723682100000000;1723682400000000;false;10.0;15.0;09:30 - 09:45;09:30 - 09:45;false;false;1.8;1.8;1.6;1.6;1.9;-4.0;1.0;0.0;-1.0;-4.0;1.9;Strong Downtrend;Strong Uptrend;true;false;0.4
2024-08-16;false;true;true;true;true;true;false;false;1723766400000000;09:00 - 09:15;false;false;false;1723767600000000;1723771200000000;true;20.0;80.0;10:15 - 10:30;09:15 - 09:30;false;false;-1.7;-2.1;0.5;0.6;-1.8;3.8;0.6;0.0;2.8;-1.8;3.8;Strong Downtrend;Expansion;false;false;0.2
2024-08-19;false;false;true;false;true;true;true;true;1724025600000000;09:00 - 09:15;false;true;false;1724026500000000;1724026800000000;true;15.0;20.0;09:15 - 09:30;09:15 - 09:30;;;-0.3;-0.4;0.4;0.4;-0.4;0.4;0.8;0.0;0.0;-0.4;0.4;Medium Uptrend;Expansion;true;true;0.7
2024-08-20;true;true;false;true;false;true;true;true;1724113200000000;09:15 - 09:30;true;true;true;1724113500000000;1724130900000000;false;5.0;295.0;14:15 - 14:30;09:15 - 09:30;true;false;7.1;8.8;1.6;2.0;7.1;1.6;0.2;0.5;6.5;0.2;7.1;Strong Uptrend;Medium Downtrend;false;true;0.5
2024-08-21;false;true;true;true;true;true;false;false;1724199300000000;09:15 - 09:30;true;true;true;1724203200000000;1724208600000000;true;65.0;155.0;11:45 - 12:00;10:15 - 10:30;false;;3.2;4.1;-1.0;-1.7;3.3;-1.0;0.9;0.3;2.6;-1.0;3.3;Strong Downtrend;Expansion;true;true;0.1
2024-08-22;false;false;true;false;true;true;true;true;1724286000000000;09:15 - 09:30;false;true;true;1724286600000000;1724295000000000;true;10.0;150.0;11:45 - 12:00;09:30 - 09:45;false;false;-7.1;-16.6;0.2;0.0;-7.2;0.2;0.6;0.6;-1.6;-7.2;0.8;Strong Uptrend;Expansion;false;true;0.3
2024-08-23;false;true;true;true;true;true;false;false;1724371500000000;09:00 - 09:15;true;true;true;1724371800000000;1724390700000000;false;5.0;320.0;14:15 - 14:30;09:00 - 09:15;false;false;7.5;10.4;1.2;1.5;7.6;1.2;0.7;0.2;6.9;-0.1;7.6;Medium Downtrend;Medium Downtrend;true;false;0.4
2024-08-26;false;false;true;false;true;true;true;true;1724631000000000;09:00 - 09:15;false;true;true;1724632200000000;1724638800000000;true;20.0;130.0;11:15 - 11:30;09:30 - 09:45;;;-0.6;-0.7;0.2;0.2;-0.7;0.2;0.9;0.0;-0.6;-0.7;0.4;Strong Uptrend;Expansion;false;true;1.5
2024-08-27;false;true;true;true;true;true;false;false;1724719800000000;09:45 - 10:00;false;false;false;1724720100000000;1724720100000000;false;5.0;5.0;09:45 - 10:00;09:45 - 10:00;false;false;-0.5;-0.7;-0.3;-0.4;-0.6;1.3;0.9;0.2;0.9;-0.6;1.3;Strong Downtrend;Strong Downtrend;false;true;0.8
2024-08-28;false;false;true;false;true;true;true;true;1724803200000000;09:00 - 09:15;false;true;true;1724803500000000;1724808900000000;false;5.0;95.0;10:30 - 10:45;09:00 - 09:15;false;false;-1.8;-1.8;-0.1;-0.1;-1.9;0.8;0.7;0.0;-0.3;-1.9;0.8;Strong Downtrend;Strong Uptrend;false;true;0.4
2024-08-29;false;true;true;true;true;true;false;false;1724890800000000;09:15 - 09:30;true;false;true;1724891700000000;1724893500000000;true;15.0;45.0;10:00 - 10:15;09:30 - 09:45;false;;1.8;1.9;-0.1;-0.1;1.9;-0.5;0.6;0.2;1.5;-0.5;1.9;Medium Downtrend;Strong Uptrend;true;false;0.4
2024-08-30;true;true;true;true;true;true;false;false;1724976600000000;09:00 - 09:15;false;false;true;1724978100000000;1724994900000000;true;25.0;305.0;14:15 - 14:30;09:30 - 09:45;false;false;-8.2;-8.2;3.1;3.1;-8.2;3.1;0.2;1.0;-7.4;-8.2;3.1;Strong Downtrend;Expansion;true;false;0.1
2024-09-02;false;true;true;true;true;true;false;false;1725236400000000;09:15 - 09:30;true;true;true;1725238200000000;1725247200000000;true;30.0;180.0;12:15 - 12:30;09:45 - 10:00;;;2.1;2.9;-0.7;-1.0;2.2;-0.7;0.6;0.3;1.8;-0.7;2.2;Strong Downtrend;Strong Uptrend;true;true;1.2
2024-09-03;false;true;true;true;true;true;false;false;1725322500000000;09:15 - 09:30;false;false;false;1725329400000000;1725339600000000;true;115.0;285.0;14:00 - 14:15;11:00 - 11:15;false;true;-0.7;-2.1;6.2;11.3;-0.8;6.2;0.7;0.5;1.0;-0.8;6.2;Strong Uptrend;Expansion;false;true;0.1
2024-09-04;false;true;true;true;true;true;false;false;1725408300000000;09:00 - 09:15;true;false;false;1725408600000000;1725409200000000;false;5.0;15.0;09:15 - 09:30;09:00 - 09:15;false;false;1.7;1.8;1.1;1.1;1.8;-5.7;0.8;0.3;-2.5;-5.7;1.8;Strong Downtrend;Weak Uptrend;true;true;0.9
2024-09-05;false;true;true;true;true;true;false;false;1725495300000000;09:15 - 09:30;true;false;false;1725495600000000;1725495900000000;false;5.0;10.0;09:15 - 09:30;09:15 - 09:30;;;1.8;1.9;1.4;1.4;1.9;-5.0;0.8;0.3;-3.2;-5.0;1.9;Strong Uptrend;Weak Downtrend;true;false;0.3
2024-09-06;true;true;true;true;true;true;false;false;1725581100000000;09:00 - 09:15;true;false;true;1725584700000000;1725588300000000;true;60.0;120.0;11:00 - 11:15;10:00 - 10:15;false;false;4.3;5.0;-0.2;-0.2;4.4;-0.2;0.0;0.8;1.8;-0.2;4.4;Strong Downtrend;Medium Uptrend;false;true;0.2
2024-09-09;false;true;true;true;true;true;false;false;1725840900000000;09:15 - 09:30;true;false;false;1725843000000000;1725843600000000;true;35.0;45.0;10:00 - 10:15;09:45 - 10:00;;;2.8;4.0;-0.2;-0.5;2.9;-0.2;0.9;0.5;0.2;-0.2;2.9;Strong Downtrend;Strong Uptrend;false;false;0.4
2024-09-10;false;false;true;false;true;true;true;true;1725926400000000;09:00 - 09:15;false;true;true;1725930600000000;1725942900000000;true;70.0;275.0;13:30 - 13:45;10:00 - 10:15;false;false;-2.6;-3.2;0.1;0.1;-2.7;0.1;0.8;0.0;-0.5;-2.7;0.1;Strong Uptrend;Medium Downtrend;false;false;0.7
2024-09-11;false;true;true;false;true;true;true;false;1726012800000000;09:00 - 09:15;false;true;true;1726017000000000;1726032300000000;true;70.0;325.0;14:15 - 14:30;10:00 - 10:15;false;false;-9.4;-9.4;1.3;1.3;-9.5;1.3;1.0;0.3;-9.3;-9.5;1.3;Strong Uptrend;Expansion;false;false;0.1
2024-09-12;false;true;false;true;false;true;true;true;1726099500000000;09:00 - 09:15;true;true;true;1726099800000000;1726106400000000;false;5.0;115.0;11:00 - 11:15;09:00 - 09:15;false;false;9.9;12.9;1.0;1.0;10.0;1.0;0.5;0.3;6.5;0.2;10.0;Strong Uptrend;Strong Downtrend;true;true;0.2
2024-09-13;true;true;true;true;true;true;false;false;1726185900000000;09:00 - 09:15;true;false;false;1726189500000000;1726192500000000;true;60.0;110.0;10:45 - 11:00;10:00 - 10:15;false;false;2.1;2.1;-3.2;-3.2;2.2;-4.3;0.0;0.5;-4.0;-4.3;2.2;Strong Uptrend;Expansion;true;true;0.1
2024-09-16;false;true;true;false;true;true;true;false;1726445400000000;09:00 - 09:15;false;true;true;1726445700000000;1726455300000000;true;5.0;165.0;11:45 - 12:00;09:15 - 09:30;;;-4.3;-6.4;0.0;-0.3;-4.4;0.0;0.9;0.6;-2.5;-4.4;1.1;Strong Uptrend;Strong Downtrend;false;true;0.4
2024-09-17;false;false;true;false;true;true;true;true;1726532700000000;09:15 - 09:30;false;true;false;1726533000000000;1726534800000000;true;5.0;35.0;10:00 - 10:15;09:30 - 09:45;false;false;-2.6;-2.6;0.1;0.1;-2.7;0.9;0.2;0.0;0.9;-2.7;0.9;Contraction;Strong Uptrend;true;true;0.4
2024-09-18;true;true;true;true;true;true;false;false;1726618200000000;09:00 - 09:15;false;false;false;1726618500000000;1726619700000000;true;5.0;25.0;09:30 - 09:45;09:15 - 09:30;false;false;-1.3;-1.7;0.2;0.0;-1.4;3.2;0.1;0.7;1.0;-1.4;3.2;Strong Uptrend;Strong Downtrend;false;false;0.3
2024-09-19;true;true;false;true;false;true;true;true;1726704000000000;09:00 - 09:15;true;true;true;1726704300000000;1726707300000000;false;5.0;55.0;09:45 - 10:00;09:00 - 09:15;false;false;2.1;2.4;1.1;1.2;2.2;0.7;0.1;1.0;1.3;0.7;2.2;Strong Uptrend;Strong Uptrend;true;true;1.1
2024-09-20;false;true;true;true;true;true;false;false;1726790400000000;09:00 - 09:15;false;false;false;1726793100000000;1726794300000000;true;45.0;65.0;10:00 - 10:15;09:45 - 10:00;;;-2.9;-2.9;0.2;0.2;-3.0;11.2;0.6;0.2;8.9;-3.0;11.2;Contraction;Strong Downtrend;false;false;0.3
2024-09-23;true;true;true;true;true;true;false;false;1727049900000000;09:00 - 09:15;false;false;false;1727050200000000;1727050500000000;false;5.0;10.0;09:15 - 09:30;09:00 - 09:15;;;-4.6;-4.6;-0.8;-0.8;-4.7;7.1;0.0;1.0;1.7;-4.7;7.1;Strong Uptrend;Medium Downtrend;true;true;0.5
2024-09-24;true;true;true;false;true;true;true;false;1727137200000000;09:15 - 09:30;false;true;true;1727137800000000;1727144100000000;true;10.0;115.0;11:15 - 11:30;09:30 - 09:45;false;;-3.5;-3.5;0.3;0.3;-3.6;0.3;0.0;0.5;-0.3;-3.6;1.2;Contraction;Weak Uptrend;false;false;0.4
2024-09-25;false;true;true;true;true;true;false;false;1727222400000000;09:00 - 09:15;false;false;true;1727224800000000;1727225400000000;true;40.0;50.0;09:45 - 10:00;09:30 - 09:45;false;false;-2.4;-2.7;1.7;1.7;-2.5;6.0;1.0;0.0;-0.5;-2.5;6.0;Strong Uptrend;Weak Downtrend;true;false;0.2
2024-09-26;true;true;true;true;true;true;false;false;1727309100000000;09:00 - 09:15;true;false;true;1727314500000000;1727322600000000;true;90.0;225.0;12:45 - 13:00;10:30 - 10:45;false;false;4.2;4.3;-1.7;-1.8;4.3;-1.7;0.9;1.0;3.3;-1.7;4.3;Contraction;Strong Uptrend;true;true;0.5
2024-09-27;true;true;true;true;true;true;false;false;1727397000000000;09:30 - 09:45;true;false;false;1727406300000000;1727409000000000;true;155.0;200.0;12:45 - 13:00;12:00 - 12:15;false;false;1.6;1.8;-0.5;-0.6;1.7;-0.5;0.0;1.0;0.9;-0.5;1.7;Strong Uptrend;Weak Uptrend;true;true;0.8
2024-09-30;true;false;true;false;true;true;true;true;1727654400000000;09:00 - 09:15;false;true;true;1727655000000000;1727665500000000;true;10.0;185.0;12:00 - 12:15;09:00 - 09:15;;;-6.5;-8.2;0.2;0.2;-6.6;0.2;0.0;0.3;-5.1;-6.6;0.4;Contraction;Strong Downtrend;false;true;0.7
2024-10-01;false;true;false;true;false;true;true;true;1727741100000000;09:00 - 09:15;true;true;true;1727742000000000;1727758800000000;true;15.0;295.0;14:00 - 14:15;09:15 - 09:30;false;false;1.9;2.4;0.3;-0.0;2.0;0.3;1.0;1.0;1.7;0.3;2.0;Strong Downtrend;Strong Downtrend;false;true;0.5
2024-10-02;true;true;false;true;false;true;true;true;1727829000000000;09:30 - 09:45;true;true;true;1727830800000000;1727840400000000;true;30.0;190.0;12:30 - 12:45;10:00 - 10:15;false;false;3.2;3.9;0.8;1.0;3.3;0.8;0.0;0.5;2.0;0.1;3.3;Strong Downtrend;Strong Downtrend;true;false;0.4
2024-10-03;false;true;true;true;true;true;false;false;1727913600000000;09:00 - 09:15;false;false;false;;;false;;;;;false;false;;;;;-0.6;4.7;0.7;0.0;3.5;-0.6;4.7;Contraction;Strong Downtrend;true;true;0.3
2024-10-04;false;true;true;true;true;true;false;false;1728000300000000;09:00 - 09:15;false;false;false;1728000600000000;1728003000000000;true;5.0;45.0;09:45 - 10:00;09:00 - 09:15;false;false;-2.0;-4.5;0.9;0.9;-2.0;4.4;1.0;0.4;3.3;-2.0;4.4;Strong Uptrend;Strong Uptrend;false;false;0.3
2024-10-07;true;true;true;true;true;true;false;false;1728259800000000;09:00 - 09:15;false;false;false;1728260400000000;1728260700000000;true;10.0;15.0;09:15 - 09:30;09:15 - 09:30;;;0.1;-0.0;1.0;1.2;0.0;5.0;0.0;0.4;3.1;-0.1;5.0;Strong Uptrend;Medium Downtrend;true;false;0.4
2024-10-08;false;true;true;true;true;true;false;false;1728345900000000;09:00 - 09:15;false;false;false;1728346200000000;1728346200000000;true;5.0;5.0;09:00 - 09:15;09:00 - 09:15;false;false;0.4;0.4;0.3;0.3;0.3;1.4;0.8;0.0;1.1;-0.1;1.4;Strong Downtrend;Strong Uptrend;true;false;0.8
2024-10-09;true;true;true;true;true;true;false;false;1728434100000000;09:30 - 09:45;false;false;false;1728434400000000;1728434400000000;false;5.0;5.0;09:30 - 09:45;09:30 - 09:45;false;false;-0.2;-0.2;-0.3;-0.3;-0.3;2.3;0.0;0.8;2.1;-0.3;2.3;Strong Downtrend;Strong Downtrend;false;false;0.6
2024-10-10;false;true;true;true;true;true;false;false;1728518400000000;09:00 - 09:15;false;false;false;1728519300000000;1728520500000000;true;15.0;35.0;09:30 - 09:45;09:15 - 09:30;false;false;-1.8;-2.1;0.2;0.2;-1.9;3.2;0.2;0.1;2.5;-1.9;3.2;Strong Downtrend;Expansion;false;true;0.2
2024-10-11;true;true;true;true;true;true;false;false;1728605400000000;09:00 - 09:15;true;false;true;1728610500000000;1728611700000000;true;85.0;105.0;10:45 - 11:00;10:30 - 10:45;false;false;4.0;4.6;-0.8;-1.2;4.1;-0.8;0.7;1.0;3.2;-0.8;4.1;Strong Downtrend;Strong Uptrend;true;true;0.3
2024-10-14;true;true;true;true;true;true;false;false;1728864900000000;09:15 - 09:30;false;false;false;1728866100000000;1728867000000000;false;20.0;35.0;09:45 - 10:00;09:30 - 09:45;;;-1.0;-1.1;-0.1;-0.1;-1.1;8.6;0.0;0.8;6.0;-1.1;8.6;Strong Uptrend;Strong Uptrend;true;true;0.3
2024-10-15;false;true;true;true;true;true;false;false;1728950700000000;09:00 - 09:15;false;false;true;1728951900000000;1728964500000000;true;20.0;230.0;12:45 - 13:00;09:15 - 09:30;false;false;-5.0;-6.4;2.0;2.5;-5.0;2.0;0.7;0.0;-4.3;-5.0;2.0;Strong Uptrend;Medium Uptrend;false;true;0.1
2024-10-16;true;true;true;true;true;true;false;false;1729041600000000;10:15 - 10:30;true;true;false;1729042800000000;1729044300000000;true;20.0;45.0;11:00 - 11:15;10:30 - 10:45;false;false;2.0;2.5;1.0;1.2;2.0;0.4;0.1;0.9;1.0;-0.0;2.0;Contraction;Strong Uptrend;true;true;0.5
2024-10-17;false;true;true;true;true;true;false;false;1729125000000000;09:30 - 09:45;true;false;false;1729125300000000;1729125300000000;false;5.0;5.0;09:30 - 09:45;09:30 - 09:45;false;;2.4;2.4;1.9;1.9;2.5;-2.9;1.0;0.0;-2.2;-2.9;2.5;Contraction;Expansion;true;true;0.2
2024-10-18;true;true;true;true;true;true;false;false;1729211400000000;09:30 - 09:45;false;false;false;1729211700000000;1729212600000000;true;5.0;20.0;09:45 - 10:00;09:30 - 09:45;false;false;-0.8;-1.0;0.2;0.2;-0.9;6.2;0.3;0.7;3.2;-0.9;6.2;Medium Uptrend;Expansion;true;true;0.3
2024-10-21;false;true;true;true;true;true;false;false;1729469400000000;09:00 - 09:15;true;false;true;1729469700000000;1729470000000000;false;5.0;10.0;09:15 - 09:30;09:15 - 09:30;;;3.1;3.4;1.2;1.2;3.2;-1.6;0.9;0.5;1.1;-1.6;3.2;Strong Uptrend;Strong Downtrend;false;true;0.2
2024-10-22;false;true;true;true;true;true;false;false;1729555500000000;09:00 - 09:15;false;false;false;1729555800000000;1729557000000000;false;5.0;25.0;09:30 - 09:45;09:00 - 09:15;false;false;-4.0;-5.7;-0.2;-0.6;-4.0;1.9;0.8;0.1;1.3;-4.0;1.9;Contraction;Strong Downtrend;true;true;0.3
2024-10-23;false;false;true;false;true;true;true;true;1729642200000000;09:00 - 09:15;false;true;true;1729648800000000;1729653900000000;true;110.0;195.0;12:15 - 12:30;11:00 - 11:15;false;false;-1.7;-2.3;0.3;0.2;-1.8;0.3;0.9;0.3;-0.7;-1.8;0.5;Strong Uptrend;Medium Downtrend;false;true;0.5
2024-10-24;false;true;true;true;true;true;false;false;1729728900000000;09:15 - 09:30;false;false;false;1729729200000000;1729729200000000;false;5.0;5.0;09:15 - 09:30;09:15 - 09:30;false;false;-0.8;-0.9;-0.7;-0.7;-0.9;6.1;0.7;0.0;5.5;-1.0;6.1;Strong Uptrend;Strong Uptrend;false;false;0.3
2024-10-25;true;true;true;true;true;true;false;false;1729815300000000;09:15 - 09:30;true;false;false;;;false;;;;;false;false;;;;;1.0;-3.0;0.4;0.7;-2.1;-3.0;1.4;Strong Uptrend;Medium Uptrend;true;false;0.2
2024-10-28;false;false;true;false;true;true;true;true;1730075400000000;09:30 - 09:45;false;true;true;1730075700000000;1730089500000000;true;5.0;235.0;13:15 - 13:30;09:30 - 09:45;;;-3.6;-3.7;0.2;0.2;-3.7;0.2;0.6;0.0;-3.4;-3.7;0.9;Contraction;Strong Uptrend;false;false;0.3
2024-10-29;true;true;true;true;true;true;false;false;1730160300000000;09:00 - 09:15;false;false;false;1730162100000000;1730162400000000;true;30.0;35.0;09:30 - 09:45;09:30 - 09:45;false;false;-0.3;-0.8;1.0;1.0;-0.4;12.1;0.2;0.8;8.2;-0.4;12.1;Strong Uptrend;Expansion;true;true;0.1
2024-10-30;true;false;true;false;true;true;true;true;1730246700000000;09:00 - 09:15;false;true;true;1730247000000000;1730250600000000;true;5.0;65.0;10:00 - 10:15;09:00 - 09:15;false;false;-2.5;-3.0;0.2;0.1;-2.6;0.2;0.0;0.6;-1.0;-2.6;0.7;Strong Uptrend;Strong Downtrend;true;true;0.3
2024-10-31;false;true;true;true;true;true;false;false;1730332800000000;09:00 - 09:15;false;false;true;1730333400000000;1730338800000000;false;10.0;100.0;10:30 - 10:45;09:00 - 09:15;false;false;-1.8;-1.8;-0.1;-0.1;-1.9;1.4;0.9;0.0;-0.7;-1.9;1.4;Strong Uptrend;Strong Downtrend;false;true;0.2
2024-11-01;false;false;true;false;true;true;true;true;1730421000000000;09:30 - 09:45;false;true;true;1730422200000000;1730427000000000;true;20.0;100.0;11:00 - 11:15;09:45 - 10:00;false;false;-3.5;-3.6;0.1;0.1;-3.6;0.1;0.9;0.0;-1.8;-3.6;0.4;Strong Downtrend;Strong Uptrend;true;false;0.3
2024-11-04;false;true;true;true;true;true;false;false;1730678400000000;09:00 - 09:15;false;false;false;1730678700000000;1730680500000000;false;5.0;35.0;09:30 - 09:45;09:00 - 09:15;;;-2.2;-2.5;-0.2;-0.2;-2.3;3.4;0.4;0.0;2.0;-2.3;3.4;Strong Downtrend;Expansion;true;false;0.5
2024-11-05;true;true;true;true;true;true;false;false;1730765100000000;09:00 - 09:15;true;false;true;1730770200000000;1730781900000000;true;85.0;280.0;13:45 - 14:00;10:30 - 10:45;false;false;2.8;2.8;-0.6;-0.6;2.9;-0.6;0.5;0.7;2.6;-0.6;2.9;Strong Downtrend;Strong Uptrend;false;false;0.3
2024-11-06;false;true;true;true;false;true;true;false;1730852400000000;09:15 - 09:30;true;true;true;1730852700000000;1730862300000000;false;5.0;165.0;12:00 - 12:15;09:15 - 09:30;false;false;9.3;9.6;1.3;1.3;9.4;1.3;1.0;0.2;8.4;-0.0;9.4;Weak Downtrend;Medium Uptrend;true;true;0.5
2024-11-07;false;true;true;true;true;true;false;false;1730937900000000;09:00 - 09:15;false;false;true;1730943300000000;1730955300000000;true;90.0;290.0;13:45 - 14:00;10:30 - 10:45;false;false;-3.5;-3.7;1.6;1.6;-3.6;1.6;1.0;0.0;-2.7;-3.6;1.6;Strong Uptrend;Weak Downtrend;true;true;0.5
2024-11-08;true;true;true;true;true;true;false;false;1731025200000000;09:15 - 09:30;true;false;false;1731027600000000;1731029100000000;true;40.0;65.0;10:15 - 10:30;10:00 - 10:15;false;true;2.1;3.0;0.8;1.1;2.2;-0.6;0.1;0.2;0.9;-0.6;2.2;Strong Uptrend;Expansion;true;true;0.4
2024-11-11;true;true;false;true;false;true;true;true;1731284400000000;09:15 - 09:30;true;true;true;1731287100000000;1731297000000000;true;45.0;210.0;12:45 - 13:00;10:00 - 10:15;;;3.3;5.9;0.6;0.5;3.4;0.6;0.6;0.8;1.8;0.5;3.4;Strong Uptrend;Strong Uptrend;true;true;0.5
2024-11-12;false;true;true;true;true;true;false;false;1731369900000000;09:00 - 09:15;false;false;false;1731370200000000;1731370500000000;false;5.0;10.0;09:15 - 09:30;09:00 - 09:15;false;true;-1.8;-3.5;-0.2;-0.7;-1.9;1.3;0.8;0.4;0.2;-1.9;1.3;Strong Uptrend;Strong Downtrend;true;true;0.5
2024-11-13;false;true;true;true;true;true;false;false;1731456600000000;09:00 - 09:15;false;false;true;1731460200000000;1731473400000000;true;60.0;280.0;13:45 - 14:00;10:00 - 10:15;false;false;-3.7;-5.0;2.5;2.9;-3.8;2.5;0.7;0.5;-1.0;-3.8;2.5;Strong Uptrend;Strong Uptrend;true;false;0.2
2024-11-14;true;true;true;false;true;true;true;false;1731543900000000;09:15 - 09:30;false;true;true;1731549900000000;1731558900000000;true;100.0;250.0;13:30 - 13:45;11:00 - 11:15;false;false;-1.7;-2.8;1.1;1.6;-1.8;1.1;0.1;0.5;-0.6;-1.8;1.1;Contraction;Expansion;false;true;0.1
2024-11-15;false;true;false;true;false;true;true;true;1731628800000000;09:00 - 09:15;true;true;true;1731633900000000;1731642000000000;false;85.0;220.0;12:30 - 12:45;10:15 - 10:30;false;false;2.5;3.6;1.1;1.2;2.6;0.7;1.0;0.9;1.7;0.7;2.6;Strong Downtrend;Strong Uptrend;false;false;0.5
2024-11-18;true;true;false;true;false;true;true;true;1731889500000000;09:15 - 09:30;true;true;true;1731891000000000;1731894900000000;true;25.0;90.0;10:45 - 11:00;09:45 - 10:00;;;4.0;5.4;1.0;1.1;4.1;1.0;0.7;0.9;3.6;0.3;4.1;Contraction;Strong Downtrend;true;false;0.3
