date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2024-11-01;false;false;true;false;true;true;true;true;1730421000000000;09:30 - 09:45;false;true;true;1730422200000000;1730427000000000;true;20.0;100.0;11:00 - 11:15;09:45 - 10:00;false;false;-3.1;-3.4;0.2;0.2;-3.2;0.2;0.9;0.3;-1.5;-3.2;0.3;Strong Downtrend;Strong Uptrend;false;true;0.3
2024-11-04;false;true;true;true;true;true;false;false;1730680200000000;09:30 - 09:45;false;false;false;1730680500000000;1730680500000000;true;5.0;5.0;09:30 - 09:45;09:30 - 09:45;;;-0.5;-0.5;0.0;0.0;-0.5;2.1;0.7;0.0;1.4;-0.5;2.1;Strong Downtrend;Expansion;true;false;1.0
2024-11-05;true;true;true;true;true;true;false;false;1730767500000000;09:45 - 10:00;true;false;true;1730770200000000;1730781900000000;true;45.0;240.0;13:45 - 14:00;10:30 - 10:45;false;false;1.7;1.8;-0.4;-0.4;1.8;-0.4;0.4;0.8;1.6;-0.4;1.8;Strong Downtrend;Strong Uptrend;false;false;0.5
2024-11-06;true;true;false;true;false;true;true;true;1730853000000000;09:30 - 09:45;true;true;true;1730853300000000;1730862300000000;false;5.0;155.0;12:00 - 12:15;09:30 - 09:45;false;false;5.3;5.8;1.3;1.4;5.4;1.3;0.6;1.0;4.8;1.0;5.4;Expansion;Medium Uptrend;true;true;0.8
2024-11-07;false;true;true;true;true;true;false;false;1730943300000000;10:30 - 10:45;true;false;false;1730943600000000;1730943600000000;true;5.0;5.0;10:30 - 10:45;10:30 - 10:45;false;false;0.9;0.9;0.4;0.4;1.0;-0.8;1.0;0.0;-0.5;-0.8;1.3;Strong Uptrend;Expansion;true;true;0.6
2024-11-08;true;true;true;true;true;true;false;false;1731025800000000;09:30 - 09:45;true;false;false;1731027600000000;1731029100000000;true;30.0;55.0;10:15 - 10:30;10:00 - 10:15;false;false;1.1;1.2;0.4;0.5;1.2;-0.3;0.1;0.9;0.5;-0.3;1.2;Strong Uptrend;Expansion;true;true;0.6
2024-11-11;true;true;false;true;false;true;true;true;1731288300000000;10:15 - 10:30;true;true;true;1731288600000000;1731297000000000;true;5.0;145.0;12:45 - 13:00;10:30 - 10:45;;;2.4;3.0;1.0;1.1;2.5;1.0;0.5;1.0;1.3;0.5;2.5;Strong Uptrend;Strong Uptrend;true;true;0.3
2024-11-12;false;true;false;true;false;true;true;true;1731373200000000;10:00 - 10:15;true;true;false;1731373500000000;1731373800000000;true;5.0;10.0;10:00 - 10:15;10:00 - 10:15;false;false;1.1;1.2;1.0;1.0;1.2;0.2;1.0;0.5;0.8;0.2;1.2;Strong Uptrend;Strong Downtrend;true;true;1.1
2024-11-13;true;true;true;true;true;true;false;false;1731458100000000;09:30 - 09:45;true;false;false;1731459600000000;1731460200000000;true;25.0;35.0;10:00 - 10:15;10:00 - 10:15;true;false;1.4;1.5;0.5;0.4;1.5;-1.6;0.6;1.0;-0.2;-1.6;1.5;Strong Uptrend;Strong Uptrend;true;false;0.3
2024-11-14;false;true;true;false;true;true;true;false;1731544500000000;09:30 - 09:45;false;true;true;1731549900000000;1731558900000000;true;90.0;240.0;13:30 - 13:45;11:00 - 11:15;false;false;-1.2;-1.6;1.1;1.4;-1.3;1.1;0.2;0.0;-0.3;-1.3;1.1;Contraction;Expansion;false;true;0.1
