date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2024-08-15;true;true;true;true;true;true;false;false;1723730400000000;10:00 - 10:15;true;false;false;1723731600000000;1723738800000000;true;20.0;140.0;12:15 - 12:30;10:15 - 10:30;false;false;1.7;2.0;0.5;0.3;1.8;-4.8;0.4;1.0;-4.2;-4.8;1.8;Strong Uptrend;Strong Downtrend;true;true;1.2
2024-08-16;false;true;true;true;true;true;false;false;1723822200000000;11:30 - 11:45;false;false;false;1723822500000000;1723822500000000;true;5.0;5.0;11:30 - 11:45;11:30 - 11:45;false;true;-0.1;-0.5;0.0;-0.3;-0.2;2.1;0.7;0.4;1.9;-0.2;2.1;Expansion;Strong Uptrend;true;false;4.3
2024-08-19;false;true;true;true;false;true;true;false;1724088600000000;13:30 - 13:45;true;true;false;1724088900000000;1724088900000000;false;5.0;5.0;13:30 - 13:45;13:30 - 13:45;false;false;1.3;1.4;1.2;1.2;1.4;0.8;0.8;0.1;1.0;-0.0;1.4;Expansion;Contraction;false;true;4.3
2024-08-20;true;false;true;false;true;true;true;true;1724163300000000;10:15 - 10:30;false;true;true;1724163600000000;1724170200000000;false;5.0;115.0;12:00 - 12:15;10:15 - 10:30;false;false;-2.8;-3.9;-0.5;-0.8;-2.9;-0.5;0.3;0.8;-1.3;-2.9;0.8;Medium Downtrend;Strong Uptrend;false;true;3.5
2024-08-21;true;true;false;true;false;true;true;true;1724264100000000;14:15 - 14:30;true;true;true;1724264400000000;1724270100000000;false;5.0;100.0;15:45 - 16:00;14:15 - 14:30;true;;2.2;2.7;1.1;1.3;2.3;1.1;0.5;1.0;2.3;0.3;2.3;Expansion;Strong Uptrend;true;false;8.2
2024-08-22;false;false;true;false;true;true;true;true;1724337900000000;10:45 - 11:00;false;true;true;1724339100000000;1724341800000000;true;20.0;65.0;11:45 - 12:00;11:00 - 11:15;false;true;-0.6;-1.0;0.8;0.9;-0.6;0.8;0.7;0.7;-0.3;-0.6;0.8;Expansion;Strong Downtrend;true;true;4.8
2024-08-23;false;true;true;true;true;true;false;false;1724421600000000;10:00 - 10:15;true;false;true;1724424600000000;1724441100000000;true;50.0;325.0;15:15 - 15:30;10:45 - 11:00;false;false;10.2;19.5;-0.3;-1.2;10.3;-0.3;0.8;0.7;9.6;-0.3;10.3;Medium Downtrend;Strong Uptrend;false;false;1.3
2024-08-26;false;false;true;false;true;true;true;true;1724681700000000;10:15 - 10:30;false;true;true;1724682300000000;1724685300000000;true;10.0;60.0;11:15 - 11:30;10:15 - 10:30;false;false;-1.0;-1.9;0.3;0.1;-1.1;0.9;0.8;0.6;-0.4;-1.1;0.9;Expansion;Strong Downtrend;true;false;1.4
2024-08-27;false;false;true;false;true;true;true;true;1724767500000000;10:00 - 10:15;false;true;false;1724769000000000;1724772900000000;true;25.0;90.0;11:30 - 11:45;10:30 - 10:45;false;false;-1.7;-2.2;0.1;0.0;-1.8;0.2;0.9;0.3;0.0;-1.8;0.4;Strong Downtrend;Medium Downtrend;true;false;2.0
2024-08-28;false;false;true;false;true;true;true;true;1724856000000000;10:30 - 10:45;false;true;true;1724856900000000;1724862000000000;false;15.0;100.0;12:15 - 12:30;10:45 - 11:00;false;false;-2.1;-2.7;-0.1;-0.1;-2.2;0.7;0.7;0.0;-0.7;-2.2;0.9;Strong Uptrend;Strong Downtrend;false;false;2.2
2024-08-29;true;true;true;true;true;true;false;false;1724940300000000;10:00 - 10:15;true;false;false;1724941200000000;1724945400000000;true;15.0;85.0;11:30 - 11:45;10:15 - 10:30;false;;1.9;2.3;0.5;0.5;2.0;-2.6;0.2;0.9;-1.9;-2.6;2.0;Strong Uptrend;Strong Uptrend;false;false;2.4
2024-08-30;true;true;true;true;true;true;false;false;1725026400000000;10:00 - 10:15;true;false;false;1725026700000000;1725026700000000;true;5.0;5.0;10:00 - 10:15;10:00 - 10:15;true;true;1.1;1.3;0.9;0.9;1.2;-1.5;0.8;1.0;-0.4;-1.5;1.3;Expansion;Expansion;false;false;2.4
2024-09-02;false;true;true;true;true;true;false;false;1725287100000000;10:15 - 10:30;true;true;false;1725287400000000;1725287700000000;false;5.0;10.0;10:30 - 10:45;10:30 - 10:45;false;false;3.9;7.8;1.9;3.5;4.0;0.9;0.5;0.2;1.0;-0.2;4.0;Strong Uptrend;Strong Uptrend;false;false;0.6
2024-09-03;false;false;true;false;true;true;true;true;1725372000000000;10:00 - 10:15;false;true;true;1725372300000000;1725375000000000;true;5.0;50.0;10:45 - 11:00;10:00 - 10:15;false;false;-0.7;-0.9;0.0;-0.1;-0.8;0.0;0.9;0.1;-0.2;-0.8;0.1;Expansion;Strong Downtrend;true;false;8.6
2024-09-04;false;true;true;true;false;true;true;false;1725458700000000;10:00 - 10:15;true;true;true;1725459600000000;1725467700000000;true;15.0;150.0;12:30 - 12:45;10:15 - 10:30;;;6.3;7.1;-0.1;-0.3;6.4;-0.1;0.6;0.4;5.0;-0.4;6.4;Weak Uptrend;Strong Downtrend;true;true;1.0
2024-09-05;true;true;true;true;true;true;false;false;1725546000000000;10:15 - 10:30;true;false;false;1725546300000000;1725546300000000;true;5.0;5.0;10:15 - 10:30;10:15 - 10:30;false;true;1.2;1.4;0.9;1.0;1.3;-1.1;0.3;0.8;-0.7;-1.1;1.3;Weak Downtrend;Strong Downtrend;false;true;1.7
2024-09-06;false;false;true;false;true;true;true;true;1725631200000000;10:00 - 10:15;false;true;true;1725631500000000;1725651300000000;false;5.0;335.0;15:30 - 15:45;10:00 - 10:15;false;false;-2.6;-2.9;-0.1;-0.1;-2.7;-0.1;0.8;0.0;-2.4;-2.7;0.0;Medium Uptrend;Expansion;false;true;0.9
2024-09-09;true;true;true;true;true;true;false;false;1725891600000000;10:15 - 10:30;false;false;false;1725891900000000;1725892500000000;false;5.0;15.0;10:30 - 10:45;10:15 - 10:30;false;false;-0.8;-1.9;-0.1;-0.5;-0.9;3.5;0.2;0.8;3.3;-0.9;3.5;Strong Uptrend;Weak Downtrend;true;true;2.7
2024-09-10;false;true;true;true;true;true;false;false;1725977400000000;10:00 - 10:15;false;false;false;1725977700000000;1725977700000000;true;5.0;5.0;10:15 - 10:30;10:15 - 10:30;false;false;-0.4;-0.8;0.2;0.2;-0.5;3.9;0.7;0.1;3.6;-0.5;3.9;Medium Downtrend;Weak Downtrend;true;true;0.8
2024-09-11;false;true;true;true;true;true;false;false;1726064100000000;10:15 - 10:30;false;false;false;1726064700000000;1726065900000000;true;10.0;30.0;10:45 - 11:00;10:15 - 10:30;false;false;-0.1;-0.2;0.2;0.2;-0.2;2.0;1.0;0.0;1.7;-0.2;2.0;Expansion;Strong Downtrend;true;false;6.0
2024-09-12;false;true;false;true;false;true;true;true;1726150200000000;10:00 - 10:15;true;true;true;1726150500000000;1726151400000000;false;5.0;20.0;10:30 - 10:45;10:15 - 10:30;true;false;2.1;2.6;1.1;1.3;2.2;0.2;0.8;0.5;1.9;0.2;2.2;Strong Downtrend;Strong Uptrend;true;true;2.9
2024-09-13;true;true;false;true;false;true;true;true;1726236300000000;10:00 - 10:15;true;true;true;1726237800000000;1726255800000000;true;25.0;325.0;15:30 - 15:45;10:30 - 10:45;false;false;4.8;5.9;0.4;0.4;4.9;0.4;0.2;0.9;4.3;0.4;4.9;Expansion;Strong Downtrend;true;false;2.2
2024-09-16;false;true;true;false;true;true;true;false;1726496700000000;10:15 - 10:30;false;true;true;1726501800000000;1726506600000000;false;85.0;165.0;13:00 - 13:15;11:45 - 12:00;false;false;-1.0;-1.3;-0.1;-0.2;-1.1;0.4;0.9;0.8;-0.2;-1.1;1.0;Strong Downtrend;Strong Downtrend;true;false;2.5
2024-09-17;false;true;false;true;false;true;true;true;1726582200000000;10:00 - 10:15;true;true;true;1726582500000000;1726586400000000;false;5.0;70.0;11:15 - 11:30;10:15 - 10:30;false;false;4.8;6.5;1.8;2.4;4.9;1.4;0.8;0.2;2.1;0.1;4.9;Strong Uptrend;Strong Uptrend;true;true;3.4
2024-09-18;false;true;true;true;true;true;false;false;1726675200000000;12:00 - 12:15;false;false;false;1726675500000000;1726675500000000;true;5.0;5.0;12:00 - 12:15;12:00 - 12:15;false;false;-0.0;-0.3;0.3;0.2;-0.1;3.2;0.9;0.2;1.1;-0.2;3.2;Strong Downtrend;Strong Uptrend;false;true;3.7
2024-09-19;false;true;false;true;false;true;true;true;1726754400000000;10:00 - 10:15;true;true;false;1726758600000000;1726767900000000;true;70.0;225.0;13:45 - 14:00;11:00 - 11:15;;;2.0;2.2;0.4;0.2;2.1;0.4;1.0;0.7;1.0;0.4;2.1;Strong Uptrend;Strong Uptrend;false;false;2.9
2024-09-20;false;true;true;true;true;true;false;false;1726841400000000;10:00 - 10:15;false;false;false;1726842900000000;1726855800000000;true;25.0;240.0;14:00 - 14:15;10:30 - 10:45;false;false;-1.0;-2.2;2.3;4.1;-1.0;2.3;0.6;0.4;0.2;-1.0;2.3;Strong Downtrend;Strong Uptrend;false;true;1.0
2024-09-23;false;true;false;true;false;true;true;true;1727100300000000;10:00 - 10:15;true;true;false;1727100900000000;1727100900000000;false;10.0;10.0;10:15 - 10:30;10:15 - 10:30;false;false;2.0;3.8;1.1;1.8;2.1;0.1;0.7;0.4;0.7;0.1;2.1;Medium Downtrend;Expansion;false;false;1.4
2024-09-24;true;true;true;true;true;true;false;false;1727186400000000;10:00 - 10:15;false;false;false;1727187000000000;1727188500000000;true;10.0;35.0;10:30 - 10:45;10:00 - 10:15;false;;-1.8;-2.5;0.4;0.3;-1.9;2.5;0.1;0.2;2.2;-1.9;2.5;Weak Uptrend;Medium Uptrend;true;true;1.8
2024-09-25;true;true;true;true;true;true;false;false;1727273100000000;10:00 - 10:15;true;false;false;1727274600000000;1727276700000000;true;25.0;60.0;11:00 - 11:15;10:30 - 10:45;false;false;1.4;1.8;0.8;0.7;1.5;-0.6;0.5;1.0;-0.2;-0.6;1.5;Weak Downtrend;Strong Downtrend;true;false;2.4
2024-09-26;true;true;false;true;false;true;true;true;1727359200000000;10:00 - 10:15;true;true;true;1727362800000000;1727370300000000;true;60.0;185.0;13:00 - 13:15;11:00 - 11:15;false;false;5.6;5.9;0.6;0.6;5.7;0.6;0.9;1.0;1.8;0.6;5.7;Strong Uptrend;Strong Uptrend;true;false;1.9
2024-09-27;true;true;false;true;false;true;true;true;1727445600000000;10:00 - 10:15;true;true;false;1727445900000000;1727447700000000;false;5.0;35.0;10:30 - 10:45;10:00 - 10:15;false;false;3.5;4.2;1.3;1.4;3.6;0.4;0.9;1.0;0.8;0.4;3.6;Weak Uptrend;Strong Uptrend;true;true;1.2
2024-09-30;false;false;true;false;true;true;true;true;1727705100000000;10:00 - 10:15;false;true;true;1727706900000000;1727721000000000;true;30.0;265.0;14:30 - 14:45;10:30 - 10:45;false;false;-2.6;-4.2;0.7;0.9;-2.7;0.7;0.4;0.1;-1.3;-2.7;0.7;Strong Downtrend;Strong Downtrend;false;true;0.8
2024-10-01;false;false;true;false;true;true;true;true;1727794800000000;11:00 - 11:15;false;true;true;1727797200000000;1727803200000000;true;40.0;140.0;13:15 - 13:30;11:30 - 11:45;false;false;-1.4;-2.0;0.3;0.2;-1.5;0.3;0.9;0.3;-0.7;-1.5;0.5;Strong Downtrend;Strong Uptrend;true;false;6.9
2024-10-02;true;true;true;true;true;true;false;false;1727878500000000;10:15 - 10:30;true;false;false;1727881200000000;1727885100000000;true;45.0;110.0;12:00 - 12:15;11:00 - 11:15;false;false;1.9;2.2;0.6;0.6;2.0;-0.5;0.4;1.0;-0.3;-0.5;2.0;Strong Downtrend;Strong Uptrend;true;false;6.7
2024-10-03;false;true;true;true;false;true;true;false;1727964300000000;10:00 - 10:15;true;true;true;1727974800000000;1727985300000000;true;175.0;350.0;15:45 - 16:00;13:00 - 13:15;false;false;1.9;2.2;-0.1;-0.3;2.0;-0.1;1.0;0.6;1.9;-0.1;2.0;Strong Downtrend;Strong Uptrend;false;true;1.8
2024-10-04;false;true;true;true;true;true;false;false;1728050400000000;10:00 - 10:15;false;false;false;1728050700000000;1728051900000000;true;5.0;25.0;10:15 - 10:30;10:00 - 10:15;;;-1.4;-2.4;0.2;0.1;-1.5;2.2;0.2;0.1;2.0;-1.5;2.2;Strong Uptrend;Strong Uptrend;true;true;2.1
2024-10-07;true;true;true;true;true;true;false;false;1728309600000000;10:00 - 10:15;true;false;false;1728309900000000;1728310800000000;true;5.0;20.0;10:15 - 10:30;10:00 - 10:15;false;false;2.4;2.5;1.0;1.0;2.5;-0.3;0.3;0.8;0.8;-0.3;2.5;Medium Downtrend;Strong Uptrend;false;true;3.2
2024-10-08;true;true;true;true;true;true;false;false;1728396000000000;10:00 - 10:15;true;false;false;1728396300000000;1728396300000000;true;5.0;5.0;10:00 - 10:15;10:00 - 10:15;false;false;1.1;1.1;0.5;0.4;1.2;-1.5;0.1;1.0;-0.7;-1.5;1.3;Strong Uptrend;Weak Downtrend;true;true;1.0
2024-10-09;false;true;true;true;true;true;false;false;1728485100000000;10:45 - 11:00;false;false;true;1728489300000000;1728501900000000;true;70.0;280.0;15:15 - 15:30;11:45 - 12:00;false;false;-3.0;-5.1;2.3;3.4;-3.1;2.3;0.6;0.1;-2.4;-3.1;2.3;Strong Downtrend;Medium Uptrend;false;true;1.4
2024-10-10;false;false;true;false;true;true;true;true;1728571200000000;10:30 - 10:45;false;true;true;1728576000000000;1728584700000000;true;80.0;225.0;14:15 - 14:30;12:00 - 12:15;true;true;-2.9;-3.1;0.8;0.8;-3.0;0.8;0.9;0.6;-1.5;-3.0;0.8;Expansion;Strong Uptrend;false;false;5.4
2024-10-11;true;true;false;true;false;true;true;true;1728655800000000;10:00 - 10:15;true;true;true;1728657900000000;1728673800000000;true;35.0;300.0;15:00 - 15:15;10:45 - 11:00;false;false;4.5;5.9;0.6;0.8;4.6;0.6;0.1;0.8;3.8;0.6;4.6;Strong Uptrend;Strong Uptrend;false;false;3.2
2024-10-14;true;true;false;true;false;true;true;true;1728914700000000;10:00 - 10:15;true;true;true;1728915300000000;1728917100000000;true;10.0;40.0;10:45 - 11:00;10:15 - 10:30;false;false;2.5;2.6;1.0;1.0;2.6;1.0;0.2;0.8;1.9;0.7;2.6;Strong Uptrend;Strong Uptrend;true;true;5.1
2024-10-15;true;true;true;false;true;true;true;false;1729003200000000;10:30 - 10:45;false;true;false;1729003500000000;1729004700000000;true;5.0;25.0;11:00 - 11:15;10:45 - 11:00;false;false;-0.4;-0.5;0.0;0.0;-0.5;0.8;0.0;0.9;0.5;-0.5;1.0;Medium Uptrend;Strong Downtrend;false;true;8.1
2024-10-16;false;true;false;true;false;true;true;true;1729087500000000;10:00 - 10:15;true;true;false;1729087800000000;1729088100000000;true;5.0;10.0;10:15 - 10:30;10:00 - 10:15;false;false;1.5;1.6;0.9;0.9;1.6;0.3;1.0;0.4;0.7;0.3;1.6;Strong Uptrend;Contraction;true;true;3.4
2024-10-17;true;true;false;true;false;true;true;true;1729179000000000;11:30 - 11:45;true;true;false;1729179300000000;1729179300000000;false;5.0;5.0;11:30 - 11:45;11:30 - 11:45;false;;1.4;1.8;1.1;1.3;1.5;0.1;0.5;0.5;0.3;0.1;1.5;Expansion;Strong Downtrend;true;false;3.9
2024-10-18;true;true;false;true;false;true;true;true;1729260300000000;10:00 - 10:15;true;true;true;1729260900000000;1729277100000000;true;10.0;280.0;14:45 - 15:00;10:15 - 10:30;false;false;2.6;2.6;0.5;0.5;2.7;0.5;0.3;1.0;1.8;0.5;2.7;Expansion;Strong Uptrend;false;true;2.5
2024-10-21;false;false;true;false;true;true;true;true;1729521300000000;10:30 - 10:45;false;true;false;1729521600000000;1729523100000000;true;5.0;30.0;11:00 - 11:15;10:30 - 10:45;false;;-0.3;-0.5;0.2;0.2;-0.4;1.0;0.9;0.2;0.8;-0.4;1.0;Strong Downtrend;Strong Downtrend;false;true;3.8
2024-10-22;false;true;false;true;false;true;true;true;1729605900000000;10:00 - 10:15;true;true;true;1729607100000000;1729609200000000;true;20.0;55.0;11:00 - 11:15;10:15 - 10:30;false;false;1.9;3.2;0.9;1.0;2.0;0.5;0.9;0.7;1.5;0.5;2.0;Strong Downtrend;Strong Uptrend;false;true;3.5
2024-10-23;true;false;true;false;true;true;true;true;1729695600000000;11:00 - 11:15;false;true;false;1729695900000000;1729707300000000;false;5.0;195.0;14:15 - 14:30;11:00 - 11:15;false;false;-2.3;-3.1;-0.1;-0.3;-2.4;0.2;0.2;0.8;0.1;-2.4;0.9;Medium Downtrend;Strong Downtrend;false;true;3.3
2024-10-24;true;true;true;true;true;true;false;false;1729786200000000;12:00 - 12:15;false;false;false;;;false;;;;;false;false;;;;;-0.4;1.7;0.2;0.7;1.7;-0.4;1.7;Strong Uptrend;Strong Uptrend;false;false;2.0
2024-10-25;true;true;true;true;true;true;false;false;1729865400000000;10:00 - 10:15;true;false;false;1729865700000000;1729866600000000;false;5.0;20.0;10:30 - 10:45;10:15 - 10:30;false;false;1.6;1.8;1.1;1.3;1.7;-2.6;0.5;0.9;-1.3;-2.6;1.7;Medium Uptrend;Strong Downtrend;true;true;1.7
2024-10-28;false;true;true;true;true;true;false;false;1730127600000000;11:00 - 11:15;false;false;false;1730127900000000;1730129400000000;true;5.0;30.0;11:30 - 11:45;11:00 - 11:15;false;false;-0.6;-0.8;0.0;-0.1;-0.7;2.1;0.3;0.1;1.6;-0.7;2.1;Strong Uptrend;Expansion;true;true;0.7
2024-10-29;true;true;false;true;false;true;true;true;1730210400000000;10:00 - 10:15;true;true;true;1730211600000000;1730229000000000;true;20.0;310.0;15:00 - 15:15;10:15 - 10:30;false;true;2.9;3.1;0.5;0.5;3.0;0.5;0.4;1.0;1.8;0.5;3.0;Expansion;Strong Uptrend;false;false;3.0
2024-10-30;true;true;false;true;false;true;true;true;1730297100000000;10:00 - 10:15;true;true;false;1730298000000000;1730299200000000;true;15.0;35.0;10:30 - 10:45;10:15 - 10:30;false;false;1.5;1.8;1.0;1.2;1.6;0.3;0.6;0.8;0.6;0.3;1.6;Strong Downtrend;Strong Downtrend;false;false;4.7
2024-10-31;false;false;true;false;true;true;true;true;1730383200000000;10:00 - 10:15;false;true;true;1730383800000000;1730404500000000;true;10.0;355.0;15:45 - 16:00;10:00 - 10:15;false;false;-1.2;-1.9;0.2;0.0;-1.3;0.2;0.9;0.2;-1.2;-1.3;0.2;Strong Downtrend;Strong Downtrend;true;false;5.0
2024-11-01;true;true;true;true;true;true;false;false;1730469900000000;10:00 - 10:15;true;false;false;1730470200000000;1730471400000000;false;5.0;25.0;10:30 - 10:45;10:00 - 10:15;false;false;1.4;1.5;1.1;1.1;1.5;-1.1;0.1;1.0;-0.7;-1.1;1.5;Strong Uptrend;Strong Downtrend;true;true;4.9
2024-11-04;false;true;true;true;true;true;false;false;1730735400000000;10:45 - 11:00;true;false;false;1730736300000000;1730736600000000;true;15.0;20.0;11:00 - 11:15;11:00 - 11:15;true;false;1.3;1.5;0.7;0.7;1.4;-2.0;1.0;0.6;-1.6;-2.0;1.4;Expansion;Strong Downtrend;false;false;3.5
2024-11-05;true;true;true;true;true;true;false;false;1730820600000000;10:30 - 10:45;false;false;false;1730824500000000;1730836500000000;true;65.0;265.0;14:45 - 15:00;11:30 - 11:45;false;false;-0.5;-0.6;1.2;1.3;-0.6;1.2;0.0;0.6;0.1;-0.6;1.2;Strong Uptrend;Strong Uptrend;false;false;5.3
2024-11-06;false;true;false;true;false;true;true;true;1730916300000000;13:00 - 13:15;true;true;true;1730917200000000;1730926500000000;false;15.0;170.0;15:45 - 16:00;13:15 - 13:30;false;true;2.1;2.5;1.1;1.1;2.2;1.1;0.6;0.2;2.0;0.1;2.2;Medium Uptrend;Strong Uptrend;true;true;1.7
2024-11-07;false;true;false;true;false;true;true;true;1730991900000000;10:00 - 10:15;true;true;true;1730992200000000;1731010800000000;false;5.0;315.0;15:15 - 15:30;10:00 - 10:15;false;false;4.2;7.7;1.1;1.6;4.3;1.1;0.8;0.6;3.6;0.4;4.3;Weak Downtrend;Strong Downtrend;true;true;1.3
2024-11-08;false;true;true;true;false;true;true;false;1731079200000000;10:15 - 10:30;true;true;true;1731083400000000;1731095100000000;true;70.0;265.0;14:45 - 15:00;11:30 - 11:45;false;false;2.3;3.1;0.3;0.3;2.4;0.3;0.9;0.2;1.5;-0.0;2.4;Expansion;Expansion;false;false;1.5
2024-11-11;true;true;false;true;false;true;true;true;1731337200000000;10:00 - 10:15;true;true;true;1731337500000000;1731358200000000;true;5.0;350.0;15:45 - 16:00;10:00 - 10:15;false;false;5.2;7.5;0.8;0.9;5.3;0.8;0.3;1.0;4.9;0.8;5.3;Strong Uptrend;Strong Uptrend;true;true;3.9
2024-11-12;true;true;false;true;false;true;true;true;1731423600000000;10:00 - 10:15;true;true;true;1731427800000000;1731444900000000;true;70.0;355.0;15:45 - 16:00;11:00 - 11:15;false;false;2.4;3.2;0.3;0.1;2.5;0.3;0.5;1.0;2.3;0.3;2.5;Strong Downtrend;Medium Uptrend;true;false;4.9
2024-11-13;true;true;true;true;true;true;false;false;1731511200000000;10:15 - 10:30;true;false;false;1731512400000000;1731514500000000;true;20.0;55.0;11:15 - 11:30;10:30 - 10:45;false;false;1.7;2.0;0.8;0.8;1.8;-0.1;0.2;0.9;0.1;-0.1;1.8;Strong Uptrend;Strong Downtrend;false;false;4.8
2024-11-14;false;false;true;false;true;true;true;true;1731597600000000;10:15 - 10:30;false;true;true;1731607500000000;1731617700000000;true;165.0;335.0;15:45 - 16:00;13:00 - 13:15;false;false;-0.4;-0.4;0.3;0.3;-0.5;0.3;0.8;0.0;-0.4;-0.5;0.3;Expansion;Strong Uptrend;false;false;4.6
2024-11-15;false;true;true;true;true;true;false;false;1731683100000000;10:00 - 10:15;false;false;false;1731683400000000;1731684900000000;true;5.0;30.0;10:30 - 10:45;10:00 - 10:15;false;false;-0.6;-0.6;0.0;0.0;-0.7;2.1;0.5;0.3;2.0;-0.7;2.1;Strong Uptrend;Strong Uptrend;true;true;3.3
