date;dr_high;dr_low;idr_high;idr_low;dr_open;dr_close;greenbox;dr_range;session_high;session_low;session_body_high;session_body_low;session_close;breached_dr_high;breached_dr_low;closed_above_dr_high;closed_below_dr_low;dr_confirmed;dr_true_close;dr_true_wick;up_confirmation;down_confirmation;breakout_time;breakout_window;dr_upday;dr_true;close_outside_dr;pre_conf_min;pre_conf_max;after_conf_min;after_conf_max;max_retracement_value;max_expansion_value;max_retracement_time;max_expansion_time;retrace_into_dr;expansion_window;retracement_window;expansion_level;retracement_level;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level
2009-10-12;81.405;81.235;81.395;81.255;81.36;81.255;false;0.17;81.49;81.225;81.465;81.255;81.465;true;true;true;false;true;true;false;1255324800000000;;1255324800000000;14:00 - 14:30;true;true;true;81.225;81.445;81.45;81.49;81.45;81.49;1255325100000000;1255325100000000;false;14:00 - 14:30;14:00 - 14:30;1.4;1.3;1.5;1.3;0.8;0.2;1.4;-0.0;1.5
2009-10-13;81.525;81.39;81.49;81.43;81.485;81.485;false;0.135;81.635;81.365;81.625;81.385;81.565;true;true;true;true;true;false;false;1255405500000000;;1255405500000000;12:30 - 13:00;true;true;true;81.365;81.55;81.51;81.635;81.51;81.635;1255406400000000;1255408500000000;true;13:30 - 14:00;13:00 - 13:30;1.8;0.9;1.9;0.9;0.8;0.8;1.3;-0.1;1.9
2009-10-14;81.565;81.35;81.555;81.35;81.35;81.49;true;0.215;81.51;81.125;81.49;81.14;81.35;false;true;false;true;true;true;true;;1255483800000000;1255483800000000;10:30 - 11:00;false;true;false;81.355;81.51;81.125;81.375;81.35;81.125;1255484700000000;1255489200000000;false;12:00 - 12:30;10:30 - 11:00;-1.0;0.0;-1.1;0.1;0.0;0.6;0.0;-1.1;0.7
2009-10-15;82.345;81.83;82.305;81.85;81.86;82.29;true;0.515;82.495;82.08;82.475;82.09;82.465;true;false;true;false;true;true;true;1255575000000000;;1255575000000000;11:30 - 12:00;true;true;true;82.08;82.33;82.27;82.495;82.27;82.495;1255575600000000;1255578000000000;true;12:30 - 13:00;12:00 - 12:30;1.2;0.9;1.3;0.9;0.1;0.9;1.3;0.5;1.3
2009-10-16;84.09;83.595;84.075;83.6;83.6;83.94;true;0.495;84.2;83.73;84.17;83.75;83.755;true;false;true;false;true;true;true;1255653600000000;;1255653600000000;09:30 - 10:00;true;true;false;83.925;84.02;83.73;84.2;84.085;84.2;1255653900000000;1255654200000000;true;09:30 - 10:00;09:30 - 10:00;1.2;1.0;1.3;0.3;0.1;0.7;0.4;0.3;1.3
2009-10-19;83.365;82.81;83.315;82.855;83.305;82.855;false;0.555;83.5;82.815;83.45;82.85;83.375;true;false;true;false;true;true;true;1255921800000000;;1255921800000000;12:00 - 12:30;true;true;true;82.815;83.36;83.19;83.47;83.375;83.47;1255922400000000;1255922700000000;false;12:00 - 12:30;12:00 - 12:30;1.1;1.1;1.2;0.7;0.9;0.1;1.1;0.1;1.3
2009-10-20;84.29;84.015;84.265;84.025;84.23;84.025;false;0.275;84.315;83.57;84.235;83.65;83.765;true;true;false;true;true;true;false;;1256000700000000;1256000700000000;10:00 - 10:30;false;true;true;84.025;84.315;83.57;84.105;84.105;83.57;1256002200000000;1256015100000000;true;14:00 - 14:30;10:30 - 11:00;-1.6;0.3;-1.7;0.3;0.7;0.0;-1.0;-1.7;1.0
2009-10-21;84.085;83.7;84.065;83.72;83.72;83.87;true;0.385;83.88;83.465;83.865;83.52;83.66;false;true;false;true;true;true;true;;1256086200000000;1256086200000000;09:30 - 10:00;false;true;true;83.695;83.88;83.465;83.8;83.795;83.465;1256087100000000;1256090700000000;true;11:00 - 11:30;10:00 - 10:30;-0.6;0.2;-0.7;0.2;0.0;0.4;-0.2;-0.7;0.4
2009-10-22;84.46;84.155;84.45;84.175;84.295;84.45;true;0.305;84.655;84.07;84.635;84.12;84.405;true;true;true;true;true;false;false;1256171400000000;1256180700000000;1256171400000000;09:30 - 10:00;true;false;false;;;84.07;84.655;84.54;84.655;1256172000000000;1256172900000000;false;09:30 - 10:00;09:30 - 10:00;1.6;1.3;1.7;-0.2;0.5;1.0;0.9;-0.2;1.7
2009-10-23;85.03;84.82;85.005;84.87;84.87;84.895;true;0.21;85.12;84.71;85.11;84.72;84.96;true;true;true;true;true;false;false;1256266200000000;1256258700000000;1256258700000000;09:30 - 10:00;false;false;false;84.81;84.91;84.71;85.12;84.85;84.71;1256259000000000;1256259300000000;true;09:30 - 10:00;09:30 - 10:00;-0.5;0.1;-0.6;1.4;0.2;0.3;0.6;-0.6;1.4
2009-10-26;84.915;84.57;84.885;84.615;84.85;84.775;false;0.345;85.09;84.585;85.045;84.685;84.76;true;false;true;false;true;true;true;1256518800000000;;1256518800000000;10:00 - 10:30;true;true;false;84.585;84.975;84.685;85.09;84.82;85.09;1256520600000000;1256522700000000;true;11:00 - 11:30;10:30 - 11:00;1.5;0.8;1.6;0.4;0.9;0.6;0.6;0.1;1.6
2009-10-27;84.63;84.315;84.59;84.335;84.36;84.51;true;0.315;84.685;84.29;84.665;84.325;84.57;true;true;true;false;true;true;false;1256603700000000;;1256603700000000;09:30 - 10:00;true;true;false;84.51;84.585;84.29;84.685;;;;;false;;;;;1.2;-0.0;0.2;0.7;0.9;-0.0;1.2
2009-10-28;84.195;84.015;84.165;84.025;84.095;84.13;true;0.18;84.365;82.69;84.13;82.72;82.88;true;true;false;true;true;true;false;;1256690100000000;1256690100000000;09:30 - 10:00;false;true;true;83.985;84.365;82.69;83.995;83.995;82.69;1256690400000000;1256703900000000;false;13:00 - 13:30;09:30 - 10:00;-7.3;-0.2;-7.4;-0.2;0.4;0.6;-6.4;-7.4;1.9
2009-10-29;81.635;80.89;81.635;80.925;81.635;81.055;false;0.745;81.445;80.88;81.405;80.89;81.265;false;true;false;false;false;false;true;;;;;false;true;false;;;;;;;;;false;;;;;;;1.0;0.2;0.5;-0.1;0.7
2009-10-30;83.78;83.405;83.755;83.445;83.725;83.545;false;0.375;83.725;83.395;83.705;83.405;83.48;false;true;false;false;false;false;true;;;;;false;true;false;;;;;;;;;false;;;;;;;0.8;0.3;0.2;-0.1;0.8
2009-11-02;80.925;80.15;80.835;80.265;80.39;80.835;true;0.775;81.585;80.74;81.555;80.745;81.355;true;false;true;false;true;true;true;1257122100000000;;1257122100000000;09:30 - 10:00;true;true;true;80.805;80.945;80.74;81.585;80.74;81.585;1257127800000000;1257135900000000;true;13:00 - 13:30;11:00 - 11:30;1.8;0.8;1.9;0.8;0.4;0.9;1.6;0.8;1.9
2009-11-03;82.175;81.765;82.115;81.77;81.81;82.105;true;0.41;82.14;81.265;82.135;81.29;81.33;false;true;false;true;true;true;true;;1257219300000000;1257219300000000;12:30 - 13:00;false;true;true;81.455;82.14;81.265;81.78;81.78;81.265;1257219900000000;1257222600000000;true;13:30 - 14:00;12:30 - 13:00;-1.2;0.0;-1.3;0.0;0.1;0.8;-1.1;-1.3;0.9
2009-11-04;81.77;81.485;81.755;81.5;81.69;81.5;false;0.285;81.54;80.76;81.53;80.96;81.495;false;true;false;true;true;true;true;;1257294600000000;1257294600000000;09:30 - 10:00;false;true;false;;;80.925;81.54;81.32;80.925;1257295500000000;1257296100000000;false;09:30 - 10:00;09:30 - 10:00;-1.9;-0.6;-2.0;0.1;0.7;0.0;0.0;-2.6;0.1
2009-11-05;82.565;82.23;82.545;82.245;82.545;82.245;false;0.335;82.57;81.655;82.545;81.715;81.885;true;true;false;true;true;true;false;;1257383400000000;1257383400000000;10:00 - 10:30;false;true;true;82.23;82.57;81.655;82.325;82.325;81.655;1257383700000000;1257392400000000;true;12:30 - 13:00;10:00 - 10:30;-1.7;0.2;-1.8;0.2;0.9;0.0;-1.1;-1.8;1.0
2009-11-06;82.745;82.495;82.715;82.51;82.67;82.51;false;0.25;82.885;82.51;82.87;82.51;82.86;true;false;true;false;true;true;true;1257467700000000;;1257467700000000;09:30 - 10:00;true;true;true;82.51;82.77;82.565;82.885;82.565;82.885;1257472200000000;1257481500000000;true;13:00 - 13:30;10:30 - 11:00;1.5;0.3;1.6;0.3;0.7;0.1;1.5;0.1;1.6
2009-11-09;82.875;82.58;82.855;82.6;82.715;82.855;true;0.295;83.53;82.855;83.51;82.855;83.28;true;false;true;false;true;true;true;1257726600000000;;1257726600000000;09:30 - 10:00;true;true;true;;;82.945;83.53;82.945;83.53;1257726900000000;1257738900000000;false;12:30 - 13:00;09:30 - 10:00;3.2;1.3;3.3;1.3;0.5;1.0;2.4;1.0;3.3
2009-11-10;83.805;83.64;83.8;83.65;83.8;83.8;false;0.165;83.845;83.21;83.8;83.21;83.21;true;true;false;true;true;true;false;;1257816300000000;1257816300000000;10:00 - 10:30;false;true;true;83.61;83.845;83.21;83.635;83.635;83.21;1257818700000000;1257830700000000;false;14:00 - 14:30;11:00 - 11:30;-2.6;-0.1;-2.7;-0.1;0.9;0.9;-2.7;-2.7;1.2
2009-11-11;83.525;83.285;83.525;83.32;83.525;83.43;false;0.24;83.58;83.02;83.54;83.02;83.085;true;true;true;true;true;false;false;1257904800000000;1257905700000000;1257904800000000;11:00 - 11:30;true;false;false;83.315;83.46;83.02;83.545;83.48;83.545;1257905100000000;1257905100000000;true;11:00 - 11:30;11:00 - 11:30;1.0;0.9;1.1;-1.1;1.0;0.7;-0.8;-1.1;1.3
2009-11-12;83.73;83.54;83.695;83.58;83.655;83.695;true;0.19;84.21;83.7;84.19;83.7;83.85;true;false;true;false;true;true;true;1257985800000000;;1257985800000000;09:30 - 10:00;true;true;true;;;83.775;84.21;84.02;84.21;1257986100000000;1257987300000000;false;09:30 - 10:00;09:30 - 10:00;3.5;2.6;3.6;1.3;0.7;0.9;1.7;0.9;3.6
2009-11-13;83.635;83.475;83.6;83.5;83.6;83.555;false;0.16;83.6;83.39;83.575;83.43;83.52;false;true;false;true;true;true;true;;1258074900000000;1258074900000000;10:00 - 10:30;false;true;false;83.465;83.6;83.39;83.58;83.545;83.39;1258075200000000;1258076100000000;true;10:30 - 11:00;10:00 - 10:30;-0.5;0.4;-0.6;0.6;0.7;0.5;0.2;-0.6;0.7
2009-11-16;83.85;83.565;83.81;83.575;83.765;83.575;false;0.285;83.805;83.295;83.78;83.34;83.705;false;true;false;true;true;true;true;;1258331400000000;1258331400000000;09:30 - 10:00;false;true;false;;;83.295;83.805;83.485;83.295;1258332000000000;1258332600000000;false;09:30 - 10:00;09:30 - 10:00;-0.9;-0.3;-1.0;0.8;0.7;0.0;0.4;-1.0;0.8
2009-11-17;83.465;83.265;83.455;83.295;83.32;83.44;true;0.2;83.565;83.085;83.545;83.115;83.22;true;true;true;true;true;false;false;1258419000000000;1258422300000000;1258419000000000;09:30 - 10:00;true;false;false;83.275;83.47;83.085;83.565;83.435;83.565;1258419300000000;1258419300000000;true;09:30 - 10:00;09:30 - 10:00;1.4;0.9;1.5;-0.9;0.3;0.9;-0.2;-0.9;1.5
2009-11-18;83.23;82.987;83.205;83.008;83.088;83.11;true;0.243;83.11;82.66;83.11;82.67;82.78;false;true;false;true;true;true;true;;1258505400000000;1258505400000000;09:30 - 10:00;false;true;true;83.005;83.11;82.66;83.06;83.06;82.66;1258505700000000;1258518000000000;true;13:00 - 13:30;09:30 - 10:00;-1.3;0.3;-1.4;0.3;0.4;0.5;-0.9;-1.4;0.5
2009-11-19;83.075;82.725;83.05;82.74;83.04;82.74;false;0.35;82.82;82.185;82.8;82.205;82.31;false;true;false;true;true;true;true;;1258591800000000;1258591800000000;09:30 - 10:00;false;true;true;82.71;82.815;82.185;82.82;82.82;82.185;1258592400000000;1258604400000000;true;13:00 - 13:30;10:00 - 10:30;-1.5;0.2;-1.6;0.2;0.9;0.0;-1.2;-1.6;0.2
2009-11-20;81.94;81.54;81.915;81.555;81.615;81.915;true;0.4;82.02;81.29;82.02;81.295;81.765;true;true;true;true;true;false;false;1258677000000000;1258682400000000;1258677000000000;09:30 - 10:00;true;false;false;;;81.29;82.02;81.905;82.02;1258677300000000;1258678200000000;true;09:30 - 10:00;09:30 - 10:00;1.2;1.0;1.2;-0.6;0.2;1.0;0.6;-0.6;1.2
2009-11-23;81.585;81.24;81.575;81.26;81.27;81.49;true;0.345;81.885;81.465;81.875;81.49;81.625;true;false;true;false;true;true;true;1258936800000000;;1258936800000000;09:30 - 10:00;true;true;true;81.465;81.605;81.485;81.885;81.485;81.885;1258938900000000;1258943400000000;true;11:30 - 12:00;10:00 - 10:30;1.8;0.8;1.9;0.8;0.1;0.8;1.2;0.7;1.9
2009-11-24;82.39;81.91;82.37;81.95;82.37;81.97;false;0.48;81.99;81.715;81.98;81.75;81.855;false;true;false;true;true;true;true;;1259022600000000;1259022600000000;09:30 - 10:00;false;true;true;;;81.715;81.99;81.99;81.715;1259030400000000;1259033700000000;true;12:30 - 13:00;11:30 - 12:00;-0.4;0.1;-0.5;0.1;0.9;0.1;-0.2;-0.5;0.1
2009-11-25;81.765;81.475;81.75;81.475;81.475;81.735;true;0.29;81.81;81.495;81.81;81.52;81.725;true;false;true;false;true;true;true;1259109000000000;;1259109000000000;09:30 - 10:00;true;true;false;;;81.495;81.81;;;;;false;;;;;1.2;0.1;0.0;0.9;0.9;0.1;1.2
2009-11-26;81.26;81.04;81.205;81.08;81.1;81.12;true;0.22;81.225;79.555;81.155;79.62;79.855;false;true;false;true;true;true;true;;1259195700000000;1259195700000000;09:30 - 10:00;false;true;true;80.935;81.13;79.555;81.225;81.225;79.555;1259198700000000;1259211300000000;true;13:30 - 14:00;10:00 - 10:30;-6.7;0.8;-6.8;0.8;0.2;0.3;-5.4;-6.8;0.8
2009-11-27;78.16;76.545;77.985;76.8;77.905;77.665;false;1.615;78.32;77.375;78.265;77.48;77.805;true;false;true;false;true;true;true;1259283000000000;;1259283000000000;09:30 - 10:00;true;true;false;77.44;77.99;77.375;78.32;77.375;78.32;1259289300000000;1259297100000000;true;13:30 - 14:00;11:30 - 12:00;1.0;0.6;1.1;0.6;0.9;0.7;0.8;0.6;1.1
2009-11-30;79.18;78.875;79.15;78.95;78.95;79.025;true;0.305;79.68;78.74;79.625;78.845;78.88;true;true;true;true;true;false;false;1259542200000000;1259558400000000;1259542200000000;09:30 - 10:00;true;false;false;78.95;79.15;78.74;79.68;79.3;79.68;1259542500000000;1259553900000000;false;13:00 - 13:30;09:30 - 10:00;2.6;1.4;2.7;-0.4;0.3;0.5;0.1;-0.4;2.7
2009-12-01;79.285;78.95;79.265;78.95;78.95;79.25;true;0.335;80.215;79.04;80.105;79.07;79.64;true;false;true;false;true;true;true;1259632800000000;;1259632800000000;11:00 - 11:30;true;true;true;79.04;79.26;79.355;80.215;79.355;80.215;1259633100000000;1259637300000000;false;12:00 - 12:30;11:00 - 11:30;3.7;1.3;3.8;1.3;0.0;0.9;2.1;0.3;3.8
2009-12-02;80.265;80.11;80.265;80.13;80.13;80.265;true;0.155;80.825;80.24;80.77;80.265;80.64;true;false;true;false;true;true;true;1259713800000000;;1259713800000000;09:30 - 10:00;true;true;true;;;80.265;80.825;80.265;80.825;1259718000000000;1259725200000000;false;12:30 - 13:00;10:30 - 11:00;4.6;1.0;4.7;1.0;0.2;1.0;3.5;0.9;4.7
2009-12-03;81.44;81.08;81.405;81.105;81.13;81.385;true;0.36;81.82;81.265;81.75;81.325;81.485;true;false;true;false;true;true;true;1259801400000000;;1259801400000000;09:30 - 10:00;true;true;true;81.265;81.46;81.32;81.82;81.32;81.82;1259802900000000;1259810700000000;true;12:00 - 12:30;10:00 - 10:30;2.0;0.7;2.1;0.7;0.2;0.9;1.2;0.6;2.1
2009-12-04;81.68;81.175;81.655;81.23;81.655;81.315;false;0.505;81.615;81.11;81.58;81.125;81.345;false;true;false;true;true;true;true;;1259886900000000;1259886900000000;09:30 - 10:00;false;true;false;81.165;81.31;81.11;81.615;81.255;81.11;1259887800000000;1259887800000000;true;09:30 - 10:00;09:30 - 10:00;-0.1;0.1;-0.2;0.8;0.9;0.2;0.3;-0.2;0.8
2009-12-07;82.655;82.14;82.655;82.19;82.655;82.19;false;0.515;82.585;82.15;82.57;82.175;82.305;false;false;false;false;false;false;false;;;;;false;true;false;;;;;;;;;false;;;;;;;1.0;0.0;0.3;0.0;0.8
2009-12-08;81.785;81.64;81.76;81.665;81.725;81.72;false;0.145;81.825;81.015;81.815;81.055;81.075;true;true;true;true;true;false;false;1260232200000000;1260233700000000;1260232200000000;09:30 - 10:00;true;false;false;;;81.015;81.825;81.69;81.825;1260232500000000;1260232500000000;true;09:30 - 10:00;09:30 - 10:00;1.2;0.4;1.3;-4.3;0.6;0.6;-3.8;-4.3;1.3
2009-12-09;80.285;79.67;80.25;79.7;79.7;80.19;true;0.615;80.29;79.895;80.28;79.95;80.09;true;false;false;false;false;false;true;;;;;false;true;false;;;;;;;;;false;;;;;;;0.0;0.8;0.6;0.3;1.0
2009-12-10;80.14;79.955;80.12;80.0;80.04;80.055;true;0.185;80.995;80.08;80.945;80.08;80.325;true;false;true;false;true;true;true;1260405000000000;;1260405000000000;09:30 - 10:00;true;true;true;;;80.12;80.995;80.56;80.995;1260405300000000;1260407700000000;false;10:00 - 10:30;09:30 - 10:00;5.6;3.3;5.7;0.9;0.5;0.6;2.0;0.7;5.7
2009-12-11;81.045;80.815;81.02;80.82;80.86;80.915;true;0.23;81.42;80.75;81.395;80.765;81.39;true;true;true;true;true;false;false;1260498900000000;1260493500000000;1260493500000000;10:00 - 10:30;false;false;false;80.82;80.985;80.75;81.42;80.83;80.75;1260493800000000;1260493800000000;true;10:00 - 10:30;10:00 - 10:30;-0.2;0.0;-0.3;2.6;0.1;0.4;2.4;-0.3;2.6
2009-12-14;81.36;81.075;81.275;81.12;81.18;81.12;false;0.285;81.195;80.035;81.165;80.06;80.83;false;true;false;true;true;true;true;;1260750900000000;1260750900000000;09:30 - 10:00;false;true;true;81.09;81.195;80.035;81.09;81.06;80.035;1260751200000000;1260762600000000;false;12:30 - 13:00;09:30 - 10:00;-3.6;-0.1;-3.7;0.0;0.3;0.1;-0.9;-3.7;0.4
2009-12-15;81.35;81.129;81.32;81.152;81.165;81.275;true;0.221;81.325;80.955;81.31;80.965;81.19;false;true;false;true;true;true;true;;1260837000000000;1260837000000000;09:30 - 10:00;false;true;false;;;80.955;81.325;81.15;80.955;1260838800000000;1260844800000000;true;11:30 - 12:00;10:00 - 10:30;-0.7;0.0;-0.8;0.8;0.1;0.6;0.2;-0.8;0.8
2009-12-16;81.275;80.955;81.27;80.955;81.27;81.225;false;0.32;81.235;80.21;81.235;80.275;80.31;false;true;false;true;true;true;true;;1260925200000000;1260925200000000;10:00 - 10:30;false;true;true;80.81;81.235;80.21;80.855;80.855;80.21;1260925500000000;1260940500000000;false;14:00 - 14:30;10:00 - 10:30;-2.3;-0.4;-2.4;-0.4;0.9;0.8;-2.1;-2.4;0.8
2009-12-17;80.89;80.73;80.875;80.735;80.82;80.87;true;0.16;80.975;79.99;80.95;80.04;80.17;true;true;true;true;true;false;false;1261010100000000;1261014300000000;1261010100000000;09:30 - 10:00;true;false;false;80.855;80.9;79.99;80.975;80.865;80.975;1261010400000000;1261010700000000;true;09:30 - 10:00;09:30 - 10:00;1.5;0.9;1.6;-4.6;0.6;0.9;-3.5;-4.6;1.6
2009-12-18;79.465;78.95;79.425;79.025;79.025;79.105;true;0.515;79.905;78.595;79.88;78.805;79.595;true;true;true;true;true;false;false;1261101900000000;1261096500000000;1261096500000000;09:30 - 10:00;false;false;false;78.97;79.125;78.69;79.905;78.965;78.69;1261096800000000;1261096800000000;true;09:30 - 10:00;09:30 - 10:00;-0.5;0.0;-0.6;1.8;0.1;0.3;1.2;-0.7;1.8
2009-12-21;80.505;80.305;80.48;80.315;80.465;80.385;false;0.2;80.58;80.01;80.575;80.035;80.095;true;true;true;true;true;false;false;1261356600000000;1261359900000000;1261356600000000;09:30 - 10:00;true;false;false;80.385;80.49;80.01;80.58;80.41;80.58;1261356900000000;1261356900000000;true;09:30 - 10:00;09:30 - 10:00;1.3;0.6;1.4;-1.4;0.9;0.5;-1.0;-1.4;1.4
2009-12-22;80.255;80.01;80.215;80.03;80.055;80.085;true;0.245;80.36;79.895;80.325;79.925;80.235;true;true;true;true;true;false;false;1261444500000000;1261442400000000;1261442400000000;09:30 - 10:00;false;false;false;79.98;80.12;79.895;80.36;80.0;79.895;1261442700000000;1261442700000000;false;09:30 - 10:00;09:30 - 10:00;-0.4;-0.1;-0.5;1.4;0.1;0.3;0.9;-0.5;1.4
2009-12-23;80.505;80.335;80.5;80.35;80.425;80.42;false;0.17;80.475;80.245;80.46;80.27;80.325;false;true;false;true;true;true;true;;1261528200000000;1261528200000000;09:30 - 10:00;false;true;true;;;80.245;80.475;80.475;80.245;1261535700000000;1261541700000000;true;13:00 - 13:30;11:30 - 12:00;-0.5;0.8;-0.6;0.8;0.5;0.5;-0.1;-0.6;0.8
2009-12-24;80.69;80.555;80.675;80.58;80.675;80.645;false;0.135;80.85;80.575;80.815;80.585;80.635;true;false;true;false;true;true;true;1261616700000000;;1261616700000000;10:00 - 10:30;true;true;false;80.6;80.705;80.575;80.85;80.685;80.85;1261620600000000;1261623000000000;true;11:30 - 12:00;11:00 - 11:30;2.1;1.0;2.2;0.2;0.9;0.7;0.6;0.2;2.2
2009-12-25;80.848;80.691;80.836;80.691;80.75;80.789;true;0.157;80.981;80.658;80.833;80.691;80.799;true;true;false;false;false;false;false;;;;;false;true;false;;;;;;;;;false;;;;;;;0.3;0.6;0.6;-0.3;1.8
2009-12-28;80.965;80.745;80.89;80.795;80.89;80.885;false;0.22;81.36;80.86;81.315;80.885;81.315;true;false;true;false;true;true;true;1261961100000000;;1261961100000000;09:30 - 10:00;true;true;true;80.86;80.965;80.86;81.36;80.86;81.36;1261962300000000;1261977900000000;true;14:00 - 14:30;10:00 - 10:30;2.7;0.6;2.8;0.6;0.7;0.7;2.6;0.6;2.8
2009-12-29;81.31;81.236;81.31;81.25;81.285;81.25;false;0.074;81.42;81.24;81.395;81.25;81.39;true;false;true;false;true;true;true;1262051400000000;;1262051400000000;10:30 - 11:00;true;true;true;81.245;81.33;81.24;81.42;81.24;81.42;1262055000000000;1262062200000000;true;13:30 - 14:00;11:30 - 12:00;2.4;0.1;2.5;0.1;0.7;0.2;2.1;0.1;2.5
2009-12-30;82.255;82.075;82.24;82.1;82.18;82.195;true;0.18;82.235;82.03;82.205;82.04;82.082;false;true;false;true;true;true;true;;1262142000000000;1262142000000000;12:00 - 12:30;false;true;false;82.055;82.235;82.03;82.2;82.2;82.03;1262143800000000;1262148900000000;true;13:30 - 14:00;12:30 - 13:00;-0.2;0.6;-0.3;0.6;0.5;0.6;0.0;-0.3;0.8
2009-12-31;82.91;82.625;82.91;82.63;82.63;82.91;true;0.285;83.045;82.62;83.035;82.65;82.845;true;true;true;false;true;true;false;1262219400000000;;1262219400000000;09:30 - 10:00;true;true;false;;;82.62;83.045;82.865;83.045;1262220000000000;1262222700000000;true;10:00 - 10:30;09:30 - 10:00;1.4;0.9;1.5;-0.0;0.1;1.0;0.8;-0.0;1.5
