date;dr_high;dr_low;idr_high;idr_low;dr_open;dr_close;greenbox;session_high;session_low;session_body_high;session_body_low;session_close;breached_dr_high;breached_dr_low;closed_above_dr_high;closed_below_dr_high;dr_confirmed;dr_true_close;dr_true_wick;up_confirmation;down_confirmation;breakout_time;breakout_window;dr_upday;dr_true;close_outside_dr;max_expansion_time;max_retracement_time;max_expansion_value;max_retracement_value;retrace_into_dr;retrace_into_idr;expansion_window;retracement_window;expansion_level;retracement_level;opening_level;closing_level
2009-10-12;1.4694;1.4677;1.4694;1.4681;1.4694;1.4687;False;1.4771;1.4685;1.477;1.4686;1.4761;True;False;True;False;True;True;True;2009-10-12 04:05:00-04:00;;04:05:00;04:00 - 04:30;True;True;True;07:50:00;04:10:00;1.4771;1.4696;False;False;07:30 - 08:00;04:00 - 04:30;5.5;1.1;1.0;0.5
2009-10-13;1.478;1.4758;1.4779;1.4759;1.4779;1.4765;False;1.4874;1.4762;1.4868;1.4765;1.4849;True;False;True;False;True;True;True;2009-10-13 04:20:00-04:00;;04:20:00;04:00 - 04:30;True;True;True;07:10:00;05:00:00;1.4874;1.4762;True;True;07:00 - 07:30;05:00 - 05:30;5.2;0.1;0.9;0.3
2009-10-14;1.4899;1.4872;1.4896;1.4872;1.4872;1.4892;True;1.4918;1.487;1.4916;1.4875;1.4886;True;True;True;False;True;True;False;2009-10-14 04:00:00-04:00;;04:00:00;04:00 - 04:30;True;True;False;07:00:00;04:35:00;1.4918;1.4875;True;True;07:00 - 07:30;04:30 - 05:00;1.7;0.1;0.0;0.7
2009-10-15;1.4944;1.4926;1.4939;1.4928;1.4939;1.4932;False;1.4946;1.484;1.4944;1.4853;1.4881;True;True;False;True;True;True;False;;2009-10-15 04:05:00-04:00;04:05:00;04:00 - 04:30;False;True;True;08:05:00;04:55:00;1.484;1.4946;True;True;08:00 - 08:30;04:30 - 05:00;-4.7;1.1;0.7;0.3
2009-10-16;1.4924;1.4892;1.492;1.4897;1.4905;1.4901;False;1.4923;1.4846;1.4921;1.4853;1.4856;False;True;False;True;True;True;True;;2009-10-16 04:55:00-04:00;04:55:00;04:30 - 05:00;False;True;True;08:20:00;06:10:00;1.4846;1.4923;True;True;08:00 - 08:30;06:00 - 06:30;-1.4;0.9;0.4;0.2
2009-10-19;1.4946;1.4913;1.4937;1.4915;1.4918;1.4934;True;1.4952;1.4903;1.4948;1.4913;1.4921;True;True;True;False;True;True;False;2009-10-19 05:45:00-04:00;;05:45:00;05:30 - 06:00;True;True;False;05:50:00;05:50:00;1.4948;1.4939;True;False;05:30 - 06:00;05:30 - 06:00;1.0;0.7;0.1;0.6
2009-10-20;1.4985;1.4954;1.4983;1.4958;1.4983;1.4959;False;1.4986;1.4952;1.498;1.4954;1.4973;True;True;False;False;False;False;False;;;;No breakout;False;True;False;;;;;False;False;No breakout;No breakout;;;;
2009-10-21;1.4964;1.4933;1.4959;1.4933;1.4933;1.4954;True;1.4956;1.4905;1.4954;1.4909;1.492;False;True;False;True;True;True;True;;2009-10-21 05:50:00-04:00;05:50:00;05:30 - 06:00;False;True;True;07:40:00;06:45:00;1.4905;1.4948;True;True;07:30 - 08:00;06:30 - 07:00;-0.9;0.4;0.0;0.6
2009-10-22;1.4987;1.4963;1.4985;1.4965;1.4973;1.4973;False;1.5006;1.4942;1.5003;1.4947;1.4999;True;True;True;True;True;False;False;2009-10-22 07:40:00-04:00;2009-10-22 04:05:00-04:00;04:05:00;04:00 - 04:30;False;False;False;04:45:00;04:30:00;1.4942;1.4964;True;False;04:30 - 05:00;04:30 - 05:00;-0.8;0.0;0.4;0.4
2009-10-23;1.5031;1.4998;1.5029;1.5004;1.5004;1.5024;True;1.5049;1.5003;1.5048;1.5007;1.5025;True;False;True;False;True;True;True;2009-10-23 05:05:00-04:00;;05:05:00;05:00 - 05:30;True;True;False;05:45:00;05:10:00;1.5049;1.5026;True;True;05:30 - 06:00;05:00 - 05:30;1.5;0.8;0.1;0.7
2009-10-26;1.5042;1.5013;1.5041;1.5019;1.5041;1.5032;False;1.5041;1.5019;1.5038;1.5019;1.5025;False;False;False;False;False;False;False;;;;No breakout;False;True;False;;;;;False;False;No breakout;No breakout;;;;
2009-10-27;1.4925;1.4885;1.4921;1.4887;1.4919;1.4887;False;1.4901;1.4855;1.4898;1.4858;1.4858;False;True;False;True;True;True;True;;2009-10-27 04:30:00-04:00;04:30:00;04:30 - 05:00;False;True;True;08:25:00;06:50:00;1.4855;1.4896;True;True;08:00 - 08:30;06:30 - 07:00;-0.7;0.2;0.8;0.0
2009-10-28;1.4838;1.482;1.4835;1.4821;1.4835;1.4826;False;1.4827;1.4754;1.4827;1.4757;1.4792;False;True;False;True;True;True;True;;2009-10-28 04:00:00-04:00;04:00:00;04:00 - 04:30;False;True;True;07:30:00;04:30:00;1.4754;1.4821;True;False;07:30 - 08:00;04:30 - 05:00;-3.6;0.0;0.8;0.3
2009-10-29;1.4745;1.4705;1.4739;1.4707;1.4707;1.4734;True;1.4761;1.4716;1.4755;1.4721;1.4724;True;False;True;False;True;True;True;2009-10-29 04:50:00-04:00;;04:50:00;04:30 - 05:00;True;True;False;06:15:00;05:00:00;1.4761;1.4738;True;True;06:00 - 06:30;05:00 - 05:30;1.4;0.8;0.0;0.7
2009-10-30;1.4834;1.4814;1.4833;1.4815;1.4833;1.4825;False;1.4851;1.4793;1.485;1.48;1.481;True;True;True;True;True;False;False;2009-10-30 05:20:00-04:00;2009-10-30 04:15:00-04:00;04:15:00;04:00 - 04:30;False;False;True;07:55:00;06:35:00;1.4793;1.4851;True;True;07:30 - 08:00;06:30 - 07:00;-1.0;1.8;0.9;0.5
2009-11-02;1.4776;1.4741;1.4775;1.4745;1.4745;1.4769;True;1.4795;1.476;1.479;1.4761;1.4768;True;False;True;False;True;True;True;2009-11-02 04:30:00-05:00;;04:30:00;04:30 - 05:00;True;True;False;06:35:00;06:00:00;1.4795;1.476;True;True;06:30 - 07:00;06:00 - 06:30;1.5;0.5;0.1;0.8
2009-11-03;1.4765;1.4733;1.4763;1.4735;1.4763;1.4737;False;1.4751;1.4624;1.4747;1.4631;1.4667;False;True;False;True;True;True;True;;2009-11-03 04:20:00-05:00;04:20:00;04:00 - 04:30;False;True;True;06:55:00;04:25:00;1.4624;1.4732;False;False;06:30 - 07:00;04:00 - 04:30;-3.4;0.0;0.9;0.1
2009-11-04;1.4772;1.474;1.4767;1.4747;1.4747;1.4764;True;1.4795;1.4737;1.479;1.4745;1.479;True;True;True;False;True;True;False;2009-11-04 08:25:00-05:00;;08:25:00;08:00 - 08:30;True;True;True;08:25:00;08:25:00;1.4795;1.4769;True;False;08:00 - 08:30;08:00 - 08:30;1.7;0.9;0.2;0.7
2009-11-05;1.4834;1.481;1.4833;1.4811;1.4826;1.4816;False;1.4881;1.4816;1.4879;1.4817;1.4863;True;False;True;False;True;True;True;2009-11-05 04:10:00-05:00;;04:10:00;04:00 - 04:30;True;True;True;07:35:00;07:00:00;1.4881;1.4831;True;True;07:30 - 08:00;07:00 - 07:30;2.9;0.8;0.6;0.2
2009-11-06;1.4898;1.4866;1.4896;1.4869;1.4874;1.4895;True;1.4905;1.485;1.4902;1.4854;1.4877;True;True;True;True;True;False;False;2009-11-06 05:00:00-05:00;2009-11-06 08:10:00-05:00;05:00:00;05:00 - 05:30;True;False;False;05:10:00;05:10:00;1.4905;1.4894;True;True;05:00 - 05:30;05:00 - 05:30;1.2;0.8;0.2;0.9
2009-11-09;1.4981;1.496;1.4979;1.4961;1.4972;1.4961;False;1.501;1.4954;1.5007;1.4956;1.4983;True;True;True;True;True;False;False;2009-11-09 04:55:00-05:00;2009-11-09 04:05:00-05:00;04:05:00;04:00 - 04:30;False;False;False;04:10:00;04:10:00;1.4954;1.4958;False;False;04:00 - 04:30;04:00 - 04:30;-0.2;0.0;0.5;0.0
2009-11-10;1.499;1.4964;1.4988;1.4966;1.4969;1.4988;True;1.5019;1.4962;1.5016;1.4964;1.4979;True;True;True;False;True;True;False;2009-11-10 04:30:00-05:00;;04:30:00;04:30 - 05:00;True;True;False;05:55:00;05:00:00;1.5019;1.4974;True;True;05:30 - 06:00;05:00 - 05:30;2.1;0.3;0.1;0.9
2009-11-11;1.5044;1.5006;1.5043;1.5007;1.5007;1.5031;True;1.5048;1.5016;1.5045;1.5023;1.5026;True;False;True;False;True;True;True;2009-11-11 04:45:00-05:00;;04:45:00;04:30 - 05:00;True;True;False;06:10:00;05:30:00;1.5048;1.5016;True;True;06:00 - 06:30;05:30 - 06:00;1.1;0.2;0.0;0.6
2009-11-12;1.4982;1.4954;1.4979;1.4961;1.4962;1.4965;True;1.4967;1.4901;1.4965;1.4907;1.493;False;True;False;True;True;True;True;;2009-11-12 04:00:00-05:00;04:00:00;04:00 - 04:30;False;True;True;07:35:00;05:20:00;1.4901;1.4962;True;True;07:30 - 08:00;05:00 - 05:30;-1.8;0.2;0.2;0.3
2009-11-13;1.4897;1.487;1.4895;1.4871;1.4871;1.4895;True;1.49;1.4854;1.4898;1.4856;1.4874;True;True;True;True;True;False;False;;2009-11-13 07:50:00-05:00;07:50:00;07:30 - 08:00;False;True;False;08:05:00;07:55:00;1.4854;1.4866;False;False;08:00 - 08:30;07:30 - 08:00;-0.5;-0.1;0.0;0.9
2009-11-16;1.499;1.4966;1.4988;1.4967;1.4983;1.4967;False;1.4982;1.4951;1.498;1.4953;1.4961;False;True;False;True;True;True;True;;2009-11-16 04:00:00-05:00;04:00:00;04:00 - 04:30;False;True;True;06:10:00;04:15:00;1.4951;1.4982;True;True;06:00 - 06:30;04:00 - 04:30;-0.6;0.6;0.7;0.0
2009-11-17;1.4965;1.4931;1.4964;1.4932;1.4964;1.4945;False;1.4947;1.4853;1.4947;1.4855;1.4878;False;True;False;True;True;True;True;;2009-11-17 04:05:00-05:00;04:05:00;04:00 - 04:30;False;True;True;07:15:00;04:50:00;1.4853;1.4947;True;True;07:00 - 07:30;04:30 - 05:00;-2.2;0.4;0.9;0.4
2009-11-18;1.4926;1.4889;1.4924;1.489;1.489;1.4924;True;1.4972;1.4913;1.4968;1.4915;1.4944;True;False;True;False;True;True;True;2009-11-18 04:25:00-05:00;;04:25:00;04:00 - 04:30;True;True;True;06:35:00;04:30:00;1.4972;1.4923;True;True;06:30 - 07:00;04:30 - 05:00;2.2;0.9;0.0;0.9
2009-11-19;1.4878;1.4846;1.4878;1.4857;1.4878;1.4873;False;1.4881;1.4842;1.4879;1.4842;1.4863;True;True;True;True;True;False;False;;2009-11-19 07:15:00-05:00;07:15:00;07:00 - 07:30;False;True;False;07:20:00;07:20:00;1.4842;1.4852;True;False;07:00 - 07:30;07:00 - 07:30;-0.1;0.1;1.0;0.8
2009-11-20;1.4916;1.489;1.4915;1.4894;1.491;1.4901;False;1.4902;1.4799;1.4902;1.4809;1.4823;False;True;False;True;True;True;True;;2009-11-20 04:30:00-05:00;04:30:00;04:30 - 05:00;False;True;True;07:40:00;04:35:00;1.4799;1.4891;True;False;07:30 - 08:00;04:30 - 05:00;-3.5;0.0;0.7;0.4
2009-11-23;1.4989;1.4954;1.4985;1.4955;1.4955;1.4973;True;1.4983;1.4964;1.4982;1.4965;1.4972;False;False;False;False;False;False;False;;;;No breakout;False;True;False;;;;;False;False;No breakout;No breakout;;;;
2009-11-24;1.4919;1.4898;1.4919;1.4902;1.4908;1.4918;True;1.4984;1.4918;1.4979;1.4919;1.4976;True;False;True;False;True;True;True;2009-11-24 04:00:00-05:00;;04:00:00;04:00 - 04:30;True;True;True;07:25:00;04:05:00;1.4984;1.4921;False;False;07:00 - 07:30;04:00 - 04:30;4.0;1.0;0.4;0.9
2009-11-25;1.5027;1.5;1.5024;1.5001;1.5001;1.501;True;1.5095;1.5006;1.5086;1.5007;1.5079;True;False;True;False;True;True;True;2009-11-25 04:30:00-05:00;;04:30:00;04:30 - 05:00;True;True;True;06:40:00;06:00:00;1.5095;1.5019;True;True;06:30 - 07:00;06:00 - 06:30;3.5;0.7;0.0;0.3
2009-11-26;1.5091;1.5062;1.5091;1.5066;1.5091;1.5072;False;1.5098;1.5046;1.5096;1.5051;1.5059;True;True;True;True;True;False;False;2009-11-26 04:30:00-05:00;2009-11-26 04:10:00-05:00;04:10:00;04:00 - 04:30;False;False;True;07:40:00;06:00:00;1.5046;1.5098;True;True;07:30 - 08:00;06:00 - 06:30;-0.5;1.2;1.0;0.3
2009-11-27;1.488;1.4839;1.4872;1.4846;1.4862;1.4869;True;1.4931;1.4863;1.4926;1.4866;1.4905;True;False;True;False;True;True;True;2009-11-27 04:15:00-05:00;;04:15:00;04:00 - 04:30;True;True;True;08:05:00;04:20:00;1.4931;1.4882;False;False;08:00 - 08:30;04:00 - 04:30;2.2;1.0;0.5;0.7
2009-11-30;1.5063;1.5021;1.5063;1.5022;1.5063;1.5041;False;1.5066;1.5012;1.5065;1.5016;1.5033;True;True;True;True;True;False;False;2009-11-30 06:00:00-05:00;2009-11-30 07:45:00-05:00;06:00:00;06:00 - 06:30;True;False;False;06:05:00;06:05:00;1.5066;1.5022;True;True;06:00 - 06:30;06:00 - 06:30;1.0;0.0;1.0;0.4
2009-12-01;1.5069;1.5028;1.5068;1.5028;1.5028;1.5068;True;1.5095;1.5058;1.5089;1.5059;1.5089;True;False;True;False;True;True;True;2009-12-01 04:20:00-05:00;;04:20:00;04:00 - 04:30;True;True;True;08:20:00;04:45:00;1.5095;1.5058;True;True;08:00 - 08:30;04:30 - 05:00;1.6;0.7;0.0;0.9
2009-12-02;1.511;1.5081;1.5104;1.5085;1.5086;1.5095;True;1.5109;1.508;1.5106;1.5081;1.5088;False;True;False;False;False;False;True;;;;No breakout;False;True;False;;;;;False;False;No breakout;No breakout;;;;
2009-12-03;1.5121;1.5106;1.5119;1.5107;1.5116;1.511;False;1.5134;1.5102;1.5133;1.5104;1.5119;True;True;True;True;True;False;False;2009-12-03 05:15:00-05:00;2009-12-03 04:05:00-05:00;04:05:00;04:00 - 04:30;False;False;False;04:15:00;04:10:00;1.5102;1.5107;True;False;04:00 - 04:30;04:00 - 04:30;-0.2;0.0;0.6;0.2
2009-12-04;1.5085;1.5062;1.5085;1.5064;1.5085;1.5068;False;1.5078;1.5042;1.5076;1.5059;1.5073;False;True;False;True;True;True;True;;2009-12-04 04:25:00-05:00;04:25:00;04:00 - 04:30;False;True;False;08:25:00;07:10:00;1.5042;1.5078;True;True;08:00 - 08:30;07:00 - 07:30;-0.8;0.6;1.0;0.2
2009-12-07;1.4876;1.4767;1.4875;1.4767;1.4875;1.4767;False;1.4831;1.4755;1.4822;1.4767;1.4799;False;True;False;False;False;False;True;;;;No breakout;False;True;False;;;;;False;False;No breakout;No breakout;;;;
2009-12-08;1.4829;1.4782;1.482;1.4784;1.4796;1.4819;True;1.4863;1.4735;1.4862;1.474;1.474;True;True;True;True;True;False;False;2009-12-08 04:15:00-05:00;2009-12-08 07:30:00-05:00;04:15:00;04:00 - 04:30;True;False;False;05:00:00;04:30:00;1.4863;1.4825;True;False;05:00 - 05:30;04:30 - 05:00;1.7;0.9;0.2;0.7
2009-12-09;1.4745;1.4708;1.4742;1.471;1.471;1.474;True;1.4777;1.4714;1.4773;1.4718;1.474;True;False;True;False;True;True;True;2009-12-09 04:15:00-05:00;;04:15:00;04:00 - 04:30;True;True;False;05:40:00;04:30:00;1.4777;1.4736;True;True;05:30 - 06:00;04:30 - 05:00;1.8;0.7;0.0;0.8
2009-12-10;1.4723;1.468;1.4719;1.4688;1.4701;1.4714;True;1.4744;1.4695;1.4741;1.4704;1.472;True;False;True;False;True;True;True;2009-12-10 05:15:00-05:00;;05:15:00;05:00 - 05:30;True;True;False;06:00:00;05:35:00;1.4744;1.4719;True;False;06:00 - 06:30;05:30 - 06:00;1.4;0.9;0.4;0.7
2009-12-11;1.4747;1.4716;1.4743;1.4717;1.4717;1.4736;True;1.4772;1.4731;1.4769;1.4734;1.4756;True;False;True;False;True;True;True;2009-12-11 04:15:00-05:00;;04:15:00;04:00 - 04:30;True;True;True;07:30:00;05:00:00;1.4772;1.4745;True;False;07:30 - 08:00;05:00 - 05:30;1.8;0.9;0.0;0.6
2009-12-14;1.4678;1.4642;1.4671;1.4644;1.4669;1.4657;False;1.4671;1.4612;1.467;1.4615;1.4633;False;True;False;True;True;True;True;;2009-12-14 05:45:00-05:00;05:45:00;05:30 - 06:00;False;True;True;06:35:00;05:50:00;1.4612;1.4643;True;False;06:30 - 07:00;05:30 - 06:00;-0.8;0.0;0.7;0.4
2009-12-15;1.4607;1.4547;1.4606;1.4553;1.4606;1.4562;False;1.4571;1.4519;1.4569;1.4526;1.4535;False;True;False;True;True;True;True;;2009-12-15 04:25:00-05:00;04:25:00;04:00 - 04:30;False;True;True;05:00:00;04:55:00;1.4519;1.4551;True;False;05:00 - 05:30;04:30 - 05:00;-0.4;0.0;0.9;0.2
2009-12-16;1.4547;1.4514;1.4544;1.4515;1.4515;1.4544;True;1.4581;1.4538;1.4577;1.454;1.4544;True;False;True;False;True;True;True;2009-12-16 04:00:00-05:00;;04:00:00;04:00 - 04:30;True;True;False;07:20:00;04:40:00;1.4581;1.4538;True;True;07:00 - 07:30;04:30 - 05:00;2.0;0.7;0.0;0.9
2009-12-17;1.4414;1.4383;1.4409;1.4387;1.4401;1.4391;False;1.4395;1.4326;1.4393;1.4335;1.4345;False;True;False;True;True;True;True;;2009-12-17 04:00:00-05:00;04:00:00;04:00 - 04:30;False;True;True;05:40:00;04:25:00;1.4326;1.4395;True;True;05:30 - 06:00;04:00 - 04:30;-1.8;0.3;0.5;0.2
2009-12-18;1.44;1.4377;1.4395;1.4379;1.4379;1.4393;True;1.4403;1.433;1.4397;1.4333;1.4345;True;True;False;True;True;True;False;;2009-12-18 06:50:00-05:00;06:50:00;06:30 - 07:00;False;True;True;08:00:00;06:55:00;1.433;1.4371;False;False;08:00 - 08:30;06:30 - 07:00;-2.0;-0.2;0.0;0.6
2009-12-21;1.4325;1.4277;1.4324;1.4283;1.4321;1.4289;False;1.437;1.4281;1.4366;1.4285;1.4353;True;False;True;False;True;True;True;2009-12-21 05:15:00-05:00;;05:15:00;05:00 - 05:30;True;True;True;08:10:00;05:20:00;1.437;1.4322;True;True;08:00 - 08:30;05:00 - 05:30;1.9;0.9;0.9;0.2
2009-12-22;1.433;1.4303;1.4328;1.4303;1.4303;1.432;True;1.4327;1.4267;1.4323;1.4268;1.4284;False;True;False;True;True;True;True;;2009-12-22 05:30:00-05:00;05:30:00;05:30 - 06:00;False;True;True;08:00:00;05:45:00;1.4267;1.4309;True;True;08:00 - 08:30;05:30 - 06:00;-1.3;0.2;0.0;0.6
2009-12-23;1.426;1.4241;1.4258;1.4244;1.4254;1.4254;False;1.429;1.4232;1.4286;1.4236;1.4268;True;True;True;True;True;False;False;2009-12-23 07:35:00-05:00;2009-12-23 04:40:00-05:00;04:40:00;04:30 - 05:00;False;False;False;04:45:00;04:45:00;1.4236;1.4244;True;False;04:30 - 05:00;04:30 - 05:00;-0.2;0.1;0.6;0.6
2009-12-24;1.4364;1.4346;1.4363;1.4347;1.4363;1.4357;False;1.4416;1.4352;1.4416;1.4354;1.4394;True;False;True;False;True;True;True;2009-12-24 04:10:00-05:00;;04:10:00;04:00 - 04:30;True;True;True;05:35:00;04:15:00;1.4416;1.4362;True;True;05:30 - 06:00;04:00 - 04:30;3.8;0.8;0.9;0.6
2009-12-28;1.439;1.4378;1.439;1.4379;1.4379;1.439;True;1.4411;1.4381;1.441;1.4381;1.4395;True;False;True;False;True;True;True;2009-12-28 04:05:00-05:00;;04:05:00;04:00 - 04:30;True;True;True;07:50:00;05:05:00;1.4411;1.4381;True;True;07:30 - 08:00;05:00 - 05:30;2.7;0.2;0.0;1.0
2009-12-29;1.4435;1.441;1.4433;1.4414;1.4414;1.4432;True;1.4457;1.4411;1.4456;1.4412;1.4433;True;False;True;False;True;True;True;2009-12-29 06:45:00-05:00;;06:45:00;06:30 - 07:00;True;True;False;07:50:00;07:05:00;1.4457;1.4433;True;False;07:30 - 08:00;07:00 - 07:30;1.8;0.9;0.1;0.8
2009-12-30;1.4358;1.4333;1.4356;1.4335;1.4353;1.4344;False;1.436;1.4321;1.4357;1.4321;1.4339;True;True;False;True;True;True;False;;2009-12-30 06:45:00-05:00;06:45:00;06:30 - 07:00;False;True;False;06:50:00;06:50:00;1.4321;1.4329;False;False;06:30 - 07:00;06:30 - 07:00;-0.4;-0.1;0.8;0.4
2009-12-31;1.4417;1.439;1.4413;1.4394;1.4408;1.4411;True;1.4426;1.4392;1.4421;1.4395;1.4399;True;False;True;False;True;True;True;2009-12-31 04:10:00-05:00;;04:10:00;04:00 - 04:30;True;True;False;04:15:00;04:15:00;1.4421;1.4416;True;False;04:00 - 04:30;04:00 - 04:30;1.1;0.9;0.6;0.7
2010-01-04;1.4338;1.4298;1.4335;1.43;1.4302;1.4335;True;1.4416;1.4334;1.4407;1.4336;1.4395;True;False;True;False;True;True;True;2010-01-04 04:00:00-05:00;;04:00:00;04:00 - 04:30;True;True;True;06:20:00;04:15:00;1.4416;1.4338;False;False;06:00 - 06:30;04:00 - 04:30;2.9;1.0;0.0;0.9
2010-01-05;1.4452;1.4402;1.445;1.4411;1.445;1.4417;False;1.4454;1.4396;1.445;1.4403;1.4433;True;True;False;False;False;False;False;;;;No breakout;False;True;False;;;;;False;False;No breakout;No breakout;;;;
2010-01-06;1.435;1.4324;1.4349;1.4327;1.4327;1.4349;True;1.4381;1.4334;1.4376;1.4339;1.4358;True;False;True;False;True;True;True;2010-01-06 04:00:00-05:00;;04:00:00;04:00 - 04:30;True;True;True;04:55:00;04:20:00;1.4381;1.4348;True;True;04:30 - 05:00;04:00 - 04:30;2.1;0.9;0.1;0.9
2010-01-07;1.4397;1.4356;1.4392;1.436;1.4385;1.436;False;1.438;1.4296;1.4374;1.43;1.4314;False;True;False;True;True;True;True;;2010-01-07 04:55:00-05:00;04:55:00;04:30 - 05:00;False;True;True;08:15:00;05:00:00;1.4296;1.4356;False;False;08:00 - 08:30;05:00 - 05:30;-1.4;0.0;0.7;0.0
2010-01-08;1.4332;1.4312;1.433;1.4316;1.4316;1.4328;True;1.4332;1.4261;1.4331;1.4267;1.4291;False;True;False;True;True;True;True;;2010-01-08 05:35:00-05:00;05:35:00;05:30 - 06:00;False;True;True;08:20:00;05:40:00;1.4261;1.4312;False;False;08:00 - 08:30;05:30 - 06:00;-2.5;0.0;0.1;0.8
2010-01-11;1.453;1.4483;1.4526;1.4486;1.4486;1.4516;True;1.4543;1.4499;1.4542;1.4504;1.4521;True;False;True;False;True;True;True;2010-01-11 06:00:00-05:00;;06:00:00;06:00 - 06:30;True;True;False;06:30:00;06:25:00;1.4543;1.4528;True;False;06:30 - 07:00;06:00 - 06:30;1.2;0.9;0.0;0.7
2010-01-12;1.4513;1.4477;1.451;1.4481;1.4503;1.4481;False;1.4508;1.446;1.4507;1.4463;1.4482;False;True;False;True;True;True;True;;2010-01-12 04:05:00-05:00;04:05:00;04:00 - 04:30;False;True;False;06:25:00;05:25:00;1.446;1.4508;True;True;06:00 - 06:30;05:00 - 05:30;-0.4;0.8;0.7;0.1
2010-01-13;1.4488;1.446;1.4488;1.4469;1.4483;1.4481;False;1.4577;1.4479;1.4573;1.4481;1.4567;True;False;True;False;True;True;True;2010-01-13 04:10:00-05:00;;04:10:00;04:00 - 04:30;True;True;True;07:25:00;05:00:00;1.4577;1.4488;False;False;07:00 - 07:30;05:00 - 05:30;4.1;1.0;0.8;0.7
