date;dr_high;dr_low;idr_high;idr_low;dr_open;dr_close;greenbox;dr_range;session_high;session_low;session_body_high;session_body_low;session_close;breached_dr_high;breached_dr_low;closed_above_dr_high;closed_below_dr_low;dr_confirmed;dr_true_close;dr_true_wick;up_confirmation;down_confirmation;breakout_time;breakout_window;dr_upday;dr_true;close_outside_dr;pre_conf_min;pre_conf_max;after_conf_min;after_conf_max;max_retracement_value;max_expansion_value;max_retracement_time;max_expansion_time;retrace_into_dr;expansion_window;retracement_window;expansion_level;retracement_level;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level
2009-09-28;993.0;985.6;993.0;985.8;989.0;987.3;false;7.4;993.1;987.7;993.0;987.7;992.3;true;false;false;false;false;false;true;;;;;false;true;false;;;;;;;;;false;;;;;;;0.4;0.2;0.9;0.2;1.0
2009-09-29;991.4;990.7;991.4;990.7;991.3;991.4;true;0.7;993.1;984.7;993.1;985.0;986.0;true;true;true;true;true;false;false;1254211200000000;1254220200000000;1254211200000000;04:00 - 04:30;true;false;false;;;984.7;993.1;992.2;993.1;1254211500000000;1254211800000000;false;04:00 - 04:30;04:00 - 04:30;3.4;2.2;3.5;-8.5;0.9;1.0;-6.7;-8.5;3.5
2009-09-30;997.9;995.4;997.9;996.5;997.9;996.7;false;2.5;1004.7;996.0;1003.7;996.8;1003.0;true;false;true;false;true;true;true;1254298200000000;;1254298200000000;04:00 - 04:30;true;true;true;996.0;997.9;998.0;1004.7;998.0;1004.7;1254298500000000;1254313500000000;false;08:00 - 08:30;04:00 - 04:30;3.7;1.1;3.8;1.1;1.0;0.6;3.1;0.3;3.8
2009-10-02;1001.0;998.0;1000.8;998.7;1000.3;999.4;false;3.0;1000.5;996.7;1000.3;997.1;997.5;false;true;false;true;true;true;true;;1254481200000000;1254481200000000;07:00 - 07:30;false;true;true;998.0;1000.5;996.7;999.2;999.2;996.7;1254481800000000;1254486300000000;true;08:00 - 08:30;07:00 - 07:30;-0.4;0.4;-0.5;0.4;0.7;0.4;-0.2;-0.5;0.8
2009-10-05;1006.8;1004.5;1006.3;1005.0;1005.6;1006.3;true;2.3;1008.6;1004.0;1008.2;1004.0;1004.0;true;true;true;true;true;false;false;1254729600000000;1254745500000000;1254729600000000;04:00 - 04:30;true;false;false;;;1004.0;1008.6;1006.7;1008.6;1254729900000000;1254730200000000;true;04:00 - 04:30;04:00 - 04:30;1.7;1.0;1.8;-0.2;0.5;0.8;-0.2;-0.2;1.8
2009-10-07;1044.0;1040.3;1043.5;1040.7;1042.1;1043.5;true;3.7;1049.7;1040.5;1049.3;1041.2;1042.9;true;false;true;false;true;true;true;1254902700000000;;1254902700000000;04:00 - 04:30;true;true;false;1043.4;1044.6;1040.5;1049.7;1044.4;1049.7;1254903000000000;1254905700000000;false;04:30 - 05:00;04:00 - 04:30;2.5;1.2;2.6;0.1;0.5;0.9;0.8;0.1;2.6
2009-10-09;1046.7;1046.4;1046.7;1046.5;1046.7;1046.5;false;0.3;1050.8;1045.5;1050.8;1045.5;1049.2;true;true;true;true;true;false;false;1255081200000000;1255075200000000;1255075200000000;04:00 - 04:30;false;false;false;;;1045.5;1050.8;1045.5;1045.5;1255075500000000;1255075500000000;false;04:00 - 04:30;04:00 - 04:30;-3.0;-3.1;-3.1;14.6;1.0;0.3;9.3;-3.1;14.6
2009-10-12;1050.4;1049.0;1050.4;1049.1;1050.3;1050.4;true;1.4;1058.3;1049.8;1057.7;1050.0;1054.6;true;false;true;false;true;true;true;1255334700000000;;1255334700000000;04:00 - 04:30;true;true;true;1049.8;1050.5;1050.8;1058.3;1050.8;1058.3;1255335000000000;1255342500000000;false;06:00 - 06:30;04:00 - 04:30;6.6;1.3;6.7;1.3;1.0;1.0;4.0;0.6;6.7
2009-10-13;1056.9;1054.3;1056.8;1054.5;1056.7;1056.8;true;2.6;1069.7;1056.8;1069.0;1056.8;1065.0;true;false;true;false;true;true;true;1255420800000000;;1255420800000000;04:00 - 04:30;true;true;true;;;1057.3;1069.7;1057.3;1069.7;1255421100000000;1255432200000000;false;07:00 - 07:30;04:00 - 04:30;5.9;1.2;6.0;1.2;1.0;1.0;4.2;1.0;6.0
2009-10-14;1070.3;1068.4;1070.1;1068.5;1068.5;1069.5;true;1.9;1070.6;1056.5;1070.4;1057.6;1062.5;true;true;true;true;true;false;false;1255507200000000;1255508100000000;1255507200000000;04:00 - 04:30;true;false;false;;;1056.5;1070.5;1069.6;1070.5;1255507500000000;1255507500000000;true;04:00 - 04:30;04:00 - 04:30;1.1;0.7;1.2;-6.2;0.1;0.6;-3.1;-6.2;1.2
