date;dr_high;dr_low;idr_high;idr_low;dr_open;dr_close;greenbox;dr_range;session_high;session_low;session_body_high;session_body_low;session_close;breached_dr_high;breached_dr_low;closed_above_dr_high;closed_below_dr_low;dr_confirmed;dr_true_close;dr_true_wick;up_confirmation;down_confirmation;breakout_time;breakout_window;dr_upday;dr_true;close_outside_dr;pre_conf_min;pre_conf_max;after_conf_min;after_conf_max;max_retracement_value;max_expansion_value;max_retracement_time;max_expansion_time;retrace_into_dr;expansion_window;retracement_window;expansion_level;retracement_level;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level
2023-09-18;1.06718;1.0663799999999999;1.06712;1.06645;1.06645;1.06711;true;0.0008;1.06738;1.06608;1.06722;1.06623;1.06688;true;true;true;true;true;false;false;1694998800000000;1695001500000000;1694998800000000;10:00 - 10:30;true;false;false;1.0669;1.06719;1.06608;1.06738;1.06719;1.06738;1694999100000000;1694999100000000;false;10:00 - 10:30;10:00 - 10:30;1.2;1.1;1.3;-0.3;0.1;1.0;0.7;-0.3;1.3
2023-09-19;1.06965;1.06918;1.06955;1.06919;1.06929;1.06931;true;0.00047;1.06941;1.06761;1.06931;1.06776;1.06781;false;true;false;true;true;true;true;;1695083700000000;1695083700000000;09:30 - 10:00;false;true;true;1.06918;1.06941;1.06761;1.06909;1.06909;1.06761;1695084000000000;1695101100000000;false;14:00 - 14:30;09:30 - 10:00;-3.3;-0.2;-3.4;-0.2;0.2;0.2;-3.0;-3.4;0.4
2023-09-20;1.06836;1.06793;1.06834;1.06797;1.06811;1.06834;true;0.00043;1.06897;1.06781;1.06895;1.06783;1.06811;true;true;true;true;true;false;false;1695169800000000;1695181500000000;1695169800000000;09:30 - 10:00;true;false;false;;;1.06781;1.06897;1.06799;1.06897;1695172500000000;1695176100000000;true;11:00 - 11:30;10:00 - 10:30;2.4;0.2;2.5;-0.2;0.5;1.0;0.5;-0.2;2.5
2023-09-21;1.06537;1.06403;1.06535;1.06409;1.06535;1.06409;false;0.00134;1.06415;1.06167;1.06409;1.06198;1.06351;false;true;false;true;true;true;true;;1695256500000000;1695256500000000;09:30 - 10:00;false;true;true;1.064;1.06413;1.06167;1.06415;1.06415;1.06167;1695261900000000;1695263400000000;true;11:30 - 12:00;11:00 - 11:30;-1.7;0.0;-1.8;0.0;0.9;0.0;-0.4;-1.8;0.0
2023-09-22;1.06628;1.0654;1.06613;1.06552;1.06592;1.06552;false;0.00088;1.06607;1.06408;1.0659;1.06412;1.0653299999999999;false;true;false;true;true;true;true;;1695344400000000;1695344400000000;10:00 - 10:30;false;true;true;1.06534;1.06607;1.06408;1.0657699999999999;1.06543;1.06408;1695345000000000;1695347400000000;true;10:30 - 11:00;10:00 - 10:30;-1.5;0.0;-1.5;0.4;0.5;0.1;-0.1;-1.5;0.7
2023-09-25;1.06519;1.06474;1.06515;1.06479;1.0649;1.06515;true;0.00045;1.06556;1.0643;1.06544;1.06441;1.06495;true;true;true;true;true;false;false;1695603000000000;1695606000000000;1695603000000000;09:30 - 10:00;true;false;false;1.06488;1.06529;1.0643;1.06556;1.06536;1.06556;1695603300000000;1695603300000000;false;09:30 - 10:00;09:30 - 10:00;1.8;1.4;1.9;-0.9;0.4;1.0;0.5;-0.9;1.9
2023-09-26;1.05946;1.05841;1.05938;1.05842;1.05937;1.05842;false;0.00105;1.05931;1.05783;1.05927;1.058;1.05841;false;true;false;true;true;true;true;;1695688200000000;1695688200000000;09:30 - 10:00;false;true;false;;;1.05783;1.05931;1.05877;1.05783;1695692100000000;1695697800000000;true;12:00 - 12:30;10:30 - 11:00;-0.5;0.3;-0.6;0.8;0.9;0.0;0.0;-0.6;0.8
2023-09-27;1.05725;1.05659;1.05707;1.05671;1.0570599999999999;1.05671;false;0.00066;1.057;1.05547;1.05695;1.05551;1.05592;false;true;false;true;true;true;true;;1695774600000000;1695774600000000;09:30 - 10:00;false;true;true;;;1.05547;1.057;1.057;1.05547;1695779400000000;1695792000000000;true;14:00 - 14:30;10:30 - 11:00;-1.6;0.6;-1.7;0.6;0.7;0.1;-1.1;-1.7;0.6
2023-09-28;1.05117;1.05022;1.05117;1.05024;1.05024;1.05117;true;0.00095;1.05161;1.04968;1.05158;1.04981;1.05073;true;true;true;true;true;false;false;1695861000000000;1695868200000000;1695861000000000;09:30 - 10:00;true;false;false;;;1.04968;1.05161;1.05104;1.05161;1695861900000000;1695863400000000;true;10:00 - 10:30;09:30 - 10:00;1.4;0.9;1.5;-0.5;0.1;1.0;0.6;-0.5;1.5
2023-09-29;1.05642;1.05605;1.05627;1.05606;1.05622;1.05621;false;0.00037;1.05832;1.05579;1.05822;1.0559;1.05801;true;true;true;true;true;false;false;1695948600000000;1695948000000000;1695948000000000;09:30 - 10:00;false;false;false;1.05609;1.05631;1.05579;1.05832;1.05647;1.05579;1695948600000000;1695948600000000;true;09:30 - 10:00;09:30 - 10:00;-0.7;1.1;-0.8;6.1;0.4;0.4;5.2;-0.8;6.1
2023-10-02;1.05677;1.05582;1.0567199999999999;1.05591;1.05609;1.05662;true;0.00095;1.05712;1.0563;1.05708;1.05641;1.05673;true;false;true;false;true;true;true;1696210500000000;;1696210500000000;10:30 - 11:00;true;true;false;1.0563;1.05686;1.05661;1.05712;1.05677;1.05712;1696211100000000;1696219500000000;false;13:00 - 13:30;10:30 - 11:00;1.3;1.0;1.4;0.9;0.3;0.9;1.0;0.6;1.4
2023-10-03;1.04826;1.04642;1.04823;1.04665;1.04761;1.04681;false;0.00184;1.04747;1.04597;1.04743;1.04612;1.04647;false;true;false;true;true;true;true;;1696306500000000;1696306500000000;13:00 - 13:30;false;true;false;1.04637;1.04747;1.04597;1.04663;1.04637;1.04597;1696306800000000;1696307100000000;false;13:00 - 13:30;13:00 - 13:30;-0.2;-0.1;-0.3;0.1;0.6;0.2;0.0;-0.3;0.5
2023-10-04;1.04732;1.04656;1.04727;1.0466;1.0466;1.04701;true;0.00076;1.04756;1.04572;1.04752;1.04582;1.04705;true;true;true;true;true;false;false;1696379700000000;1696383000000000;1696379700000000;09:30 - 10:00;true;false;false;1.04701;1.04732;1.04572;1.04756;1.04701;1.04756;1696380600000000;1696380600000000;true;09:30 - 10:00;09:30 - 10:00;1.3;0.6;1.4;-1.1;0.1;0.6;0.7;-1.1;1.4
2023-10-05;1.05092;1.0502;1.05079;1.05033;1.05079;1.05039;false;0.00072;1.05288;1.05039;1.05285;1.05039;1.05256;true;false;true;false;true;true;true;1696465800000000;;1696465800000000;09:30 - 10:00;true;true;true;;;1.0508899999999999;1.05288;1.0508899999999999;1.05288;1696466100000000;1696468200000000;true;10:00 - 10:30;09:30 - 10:00;3.7;1.0;3.8;1.0;0.9;0.3;3.3;0.3;3.8
2023-10-06;1.0548;1.05422;1.05479;1.05436;1.05475;1.05436;false;0.00058;1.05474;1.05381;1.0547;1.05391;1.05394;false;true;false;true;true;true;true;;1696553700000000;1696553700000000;09:30 - 10:00;false;true;true;1.05427;1.05473;1.05381;1.05474;1.05423;1.05381;1696554000000000;1696554900000000;true;10:00 - 10:30;10:00 - 10:30;-0.7;0.0;-0.8;0.8;0.9;0.2;-0.5;-0.8;0.8
2023-10-09;1.05693;1.05615;1.05682;1.05619;1.05639;1.05661;true;0.00078;1.05744;1.05478;1.05735;1.0549;1.05534;true;true;true;true;true;false;false;1696812600000000;1696813800000000;1696812600000000;09:30 - 10:00;true;false;false;1.05636;1.05703;1.05478;1.05744;1.05712;1.05744;1696812900000000;1696812900000000;false;09:30 - 10:00;09:30 - 10:00;1.6;1.3;1.7;-1.7;0.4;0.6;-1.0;-1.7;1.7
2023-10-10;1.05834;1.0570599999999999;1.05798;1.05742;1.05742;1.05762;true;0.00128;1.05807;1.05585;1.05801;1.05599;1.05624;false;true;false;true;true;true;true;;1696906200000000;1696906200000000;11:30 - 12:00;false;true;true;1.05705;1.05807;1.05585;1.05702;1.05702;1.05585;1696908300000000;1696914900000000;false;14:00 - 14:30;12:00 - 12:30;-0.9;-0.1;-1.0;-0.1;0.2;0.4;-0.7;-1.0;0.7
